"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.054439375E0,2.232702821E-2,-8.517346531E-2,-2.025886774E0,2.027799358E0
3.064362375E0,1.826810464E-2,-8.031240106E-2,-2.023903847E0,2.025579074E0
3.074284375E0,1.663853787E-2,-7.958789170E-2,-2.024472952E0,2.026105083E0
3.084207375E0,2.185513824E-2,-8.222575486E-2,-2.024529219E0,2.026316184E0
3.094129375E0,1.472655032E-2,-7.653865963E-2,-2.023195982E0,2.024696772E0
3.104052375E0,1.195872668E-2,-8.270627260E-2,-2.024761200E0,2.026484951E0
3.113975375E0,1.416940615E-2,-8.049605042E-2,-2.024942160E0,2.026591014E0
3.123897375E0,1.214860007E-2,-7.785019279E-2,-2.022998810E0,2.024532644E0
3.133820375E0,1.398667134E-2,-7.866323739E-2,-2.024861813E0,2.026437488E0
3.143742375E0,1.067556348E-2,-7.885338366E-2,-2.023129940E0,2.024694194E0
3.153665375E0,1.585749350E-2,-7.775101066E-2,-2.023773909E0,2.025328989E0
3.163588375E0,5.135341547E-3,-7.677789032E-2,-2.023504257E0,2.024966838E0
3.173510375E0,1.353320852E-2,-7.274299860E-2,-2.022363424E0,2.023716510E0
3.183433375E0,9.198381566E-3,-6.917729229E-2,-2.022759438E0,2.023962907E0
3.193355375E0,8.946591988E-3,-7.273494452E-2,-2.022144079E0,2.023471544E0
3.203278375E0,9.229153395E-3,-7.311417907E-2,-2.023949623E0,2.025290828E0
3.213200375E0,6.423409097E-3,-6.720338017E-2,-2.022566319E0,2.023692681E0
3.223123375E0,8.133158088E-3,-6.430239975E-2,-2.021767139E0,2.022805802E0
3.233046375E0,3.635612084E-3,-5.945730954E-2,-2.022513866E0,2.023390899E0
3.242968375E0,8.962845895E-4,-6.336816400E-2,-2.023130894E0,2.024123252E0
3.252891375E0,-1.830505207E-3,-5.549067259E-2,-2.022269726E0,2.023031737E0
3.262813375E0,-3.384992247E-3,-5.375881866E-2,-2.021084309E0,2.021801981E0
3.272736375E0,-1.302176528E-2,-5.687572062E-2,-2.020508528E0,2.021350817E0
3.282659375E0,-1.100308914E-2,-4.628486186E-2,-2.022691488E0,2.023250902E0
3.292581375E0,-1.636322401E-2,-4.022704437E-2,-2.019746065E0,2.020212894E0
3.302504375E0,-2.123600990E-2,-3.834179044E-2,-2.021051884E0,2.021527090E0
3.312426375E0,-2.026844025E-2,-2.904125489E-2,-2.023249865E0,2.023559789E0
3.322349375E0,-2.946726605E-2,-2.961942554E-2,-2.019170761E0,2.019602979E0
3.332272375E0,-3.229559213E-2,-2.428394929E-2,-2.019350052E0,2.019754279E0
3.342194375E0,-3.436966240E-2,-2.331908606E-2,-2.020042419E0,2.020469359E0
3.352117375E0,-3.685996309E-2,-1.942756213E-2,-2.022039652E0,2.022468897E0
3.362039375E0,-4.154366627E-2,-1.573801786E-2,-2.019541025E0,2.020029582E0
3.371962375E0,-4.296438023E-2,-1.170576736E-2,-2.018219233E0,2.018710438E0
3.381884375E0,-4.409995303E-2,-7.712090854E-3,-2.019393921E0,2.019890118E0
3.391807375E0,-5.041024834E-2,-5.162009969E-3,-2.018880844E0,2.019516700E0
3.401730375E0,-4.920197278E-2,-8.183365688E-3,-2.019633055E0,2.020248865E0
3.411652375E0,-4.848224670E-2,-6.881039590E-4,-2.019620180E0,2.020202137E0
3.421575375E0,-4.879543558E-2,2.295701765E-3,-2.018030643E0,2.018621793E0
3.431497375E0,-4.808295518E-2,2.928427421E-3,-2.017482042E0,2.018057070E0
3.441420375E0,-4.808748513E-2,4.120192491E-3,-2.020250797E0,2.020827223E0
3.451343375E0,-5.019742250E-2,7.807034068E-3,-2.016394854E0,2.017034689E0
3.461265375E0,-4.632757977E-2,6.537239067E-3,-2.017181158E0,2.017723669E0
3.471188375E0,-4.635180905E-2,7.354757749E-3,-2.017879725E0,2.018425417E0
3.481110375E0,-4.980699718E-2,9.211246856E-3,-2.016475439E0,2.017111494E0
3.491033375E0,-4.660670459E-2,1.044290792E-2,-2.018719196E0,2.019284139E0
3.500956375E0,-4.864988104E-2,8.687884547E-3,-2.018069267E0,2.018674282E0
3.510878375E0,-4.315924272E-2,1.276678126E-2,-2.016926765E0,2.017428881E0
3.520801375E0,-4.601414874E-2,1.227542851E-2,-2.017992973E0,2.018554837E0
3.530723375E0,-4.825257882E-2,1.220940147E-2,-2.017706633E0,2.018320449E0
3.540646375E0,-4.286660254E-2,1.663743705E-2,-2.016436577E0,2.016960788E0
3.550568375E0,-4.728020728E-2,1.336698513E-2,-2.014740944E0,2.015339963E0
3.560491375E0,-3.987209126E-2,1.638434455E-2,-2.017512560E0,2.017973032E0
3.570414375E0,-4.417414963E-2,1.708655059E-2,-2.015641451E0,2.016197848E0
3.580336375E0,-4.474912584E-2,1.692090183E-2,-2.014086962E0,2.014655080E0
3.590259375E0,-3.940168396E-2,1.727506146E-2,-2.016074419E0,2.016533407E0
3.600181375E0,-4.407260194E-2,2.343228832E-2,-2.016277790E0,2.016895534E0
3.610104375E0,-4.186258093E-2,1.780705154E-2,-2.016536236E0,2.017049319E0
3.620027375E0,-3.894242272E-2,2.049817517E-2,-2.016618013E0,2.017098138E0
3.629949375E0,-3.723106161E-2,2.126347274E-2,-2.014703035E0,2.015159202E0
3.639872375E0,-3.793094307E-2,2.273939550E-2,-2.012679815E0,2.013165635E0
3.649794375E0,-3.703892604E-2,2.262269706E-2,-2.014111280E0,2.014578844E0
3.659717375E0,-3.302154690E-2,2.280538902E-2,-2.014223576E0,2.014623320E0
3.669640375E0,-3.560241312E-2,2.378322184E-2,-2.015525341E0,2.015980053E0
3.679563000E0,-3.054613061E-2,2.433769405E-2,-2.015331268E0,2.015709679E0
3.689486000E0,-3.089456446E-2,2.457962185E-2,-2.013782024E0,2.014168978E0
3.699408000E0,-2.912329696E-2,2.781855687E-2,-2.015511751E0,2.015914100E0
3.709331000E0,-2.726424672E-2,3.181933984E-2,-2.014113426E0,2.014549256E0
3.719253000E0,-2.127506398E-2,2.786028385E-2,-2.014634132E0,2.014939084E0
3.729176000E0,-2.503311262E-2,3.548108786E-2,-2.013153553E0,2.013621810E0
3.739099000E0,-1.956298016E-2,3.512075916E-2,-2.011397600E0,2.011799315E0
3.749021000E0,-1.509985700E-2,3.097392619E-2,-2.013781309E0,2.014076104E0
3.758944000E0,-1.887701824E-2,4.245560989E-2,-2.013442516E0,2.013978547E0
3.768866000E0,-1.695048809E-2,4.068194702E-2,-2.011650324E0,2.012133039E0
3.778789000E0,-1.568042673E-2,4.190886393E-2,-2.011841774E0,2.012339323E0
3.788712000E0,-1.265244372E-2,4.417276382E-2,-2.011654377E0,2.012179080E0
3.798634000E0,-9.276087396E-3,4.499834403E-2,-2.010707855E0,2.011232701E0
3.808557000E0,-1.166758593E-2,4.367966950E-2,-2.011201382E0,2.011709483E0
3.818479000E0,-5.614486989E-3,4.379045963E-2,-2.016170740E0,2.016654056E0
3.828402000E0,-4.602485802E-3,4.689170793E-2,-2.013534546E0,2.014085744E0
3.838324000E0,-4.223518074E-3,4.860838503E-2,-2.010139704E0,2.010731768E0
3.848247000E0,5.271184491E-4,4.515521228E-2,-2.013787746E0,2.014294010E0
3.858170000E0,-3.360830247E-3,4.527798295E-2,-2.010629177E0,2.011141735E0
3.868092000E0,2.884662710E-3,4.881627485E-2,-2.011393547E0,2.011987910E0
3.878015000E0,1.247085049E-3,4.727004096E-2,-2.013853788E0,2.014408869E0
3.887937000E0,3.214126918E-3,4.571347311E-2,-2.013430357E0,2.013951800E0
3.897860000E0,3.951822408E-3,4.991141334E-2,-2.011875153E0,2.012498049E0
3.907783000E0,7.726441603E-3,4.986341298E-2,-2.014313459E0,2.014945352E0
3.917705000E0,5.860364530E-3,4.542179406E-2,-2.012199163E0,2.012720288E0
3.927628000E0,7.788516115E-3,4.761983827E-2,-2.011182785E0,2.011761543E0
3.937550000E0,8.172811009E-3,4.822384194E-2,-2.012272596E0,2.012866944E0
3.947473000E0,1.165941916E-2,4.191240296E-2,-2.012029409E0,2.012499674E0
3.957396000E0,1.225463580E-2,4.563896731E-2,-2.010454893E0,2.011010186E0
3.967318000E0,1.268166490E-2,4.383834079E-2,-2.010613918E0,2.011131759E0
3.977241000E0,1.809746958E-2,4.229317605E-2,-2.010511398E0,2.011037621E0
3.987163000E0,1.947953552E-2,3.950430453E-2,-2.009128571E0,2.009611319E0
3.997086000E0,2.161405981E-2,3.464190289E-2,-2.007809401E0,2.008224544E0
4.007008000E0,2.264629118E-2,3.573521599E-2,-2.009737015E0,2.010182263E0
4.016931000E0,2.272432297E-2,3.350481763E-2,-2.010946274E0,2.011353744E0
4.026854000E0,2.253423259E-2,3.629297018E-2,-2.008163214E0,2.008617551E0
4.036776000E0,2.463147230E-2,3.084893525E-2,-2.011045694E0,2.011433109E0
4.046699000E0,1.787110977E-2,2.644836158E-2,-2.012917995E0,2.013171068E0
4.056621000E0,1.966075413E-2,2.727820352E-2,-2.009213448E0,2.009494793E0
4.066544000E0,2.458310686E-2,2.372613177E-2,-2.008561850E0,2.008852399E0
4.076467000E0,2.322276309E-2,2.132342756E-2,-2.006886721E0,2.007134349E0
4.086389000E0,2.675936930E-2,1.782346889E-2,-2.009041309E0,2.009298565E0
4.096312000E0,2.877298556E-2,1.053066645E-2,-2.009092093E0,2.009325712E0
4.106234000E0,2.612535283E-2,1.195329148E-2,-2.008821726E0,2.009027163E0
4.116157000E0,2.927640453E-2,6.842953153E-3,-2.007186174E0,2.007411336E0
4.126079000E0,2.692413703E-2,6.361530162E-3,-2.007354259E0,2.007544894E0
4.136002000E0,2.842136659E-2,-1.266563311E-3,-2.008367062E0,2.008568553E0
4.145925000E0,2.763939090E-2,-1.139696687E-4,-2.008478165E0,2.008668337E0
4.155847000E0,2.793446928E-2,-4.304187372E-3,-2.007429123E0,2.007628089E0
4.165770000E0,2.752929926E-2,-9.863624349E-3,-2.007530451E0,2.007743426E0
4.175692000E0,2.515296079E-2,-1.267166249E-2,-2.006856203E0,2.007053826E0
4.185615000E0,2.910474315E-2,-1.925761998E-2,-2.004565716E0,2.004869485E0
4.195538000E0,2.927225456E-2,-1.660138369E-2,-2.006370068E0,2.006652267E0
4.205460000E0,2.685770206E-2,-1.872934587E-2,-2.005088568E0,2.005355901E0
4.215383000E0,2.879381925E-2,-2.166974172E-2,-2.007137299E0,2.007460783E0
4.225305000E0,2.507630363E-2,-2.497361973E-2,-2.007211447E0,2.007523423E0
4.235228000E0,2.590827458E-2,-2.729483321E-2,-2.009192228E0,2.009544639E0
4.245151000E0,2.482754365E-2,-2.884092182E-2,-2.004422188E0,2.004783408E0
4.255073000E0,2.724143304E-2,-3.068010136E-2,-2.004817009E0,2.005236795E0
4.264996000E0,2.640748397E-2,-3.401865065E-2,-2.005494118E0,2.005956450E0
4.274918000E0,2.181566134E-2,-3.552147374E-2,-2.004768133E0,2.005201478E0
4.284841000E0,2.608229220E-2,-3.706727922E-2,-2.005770683E0,2.006282708E0
4.294763000E0,1.893623360E-2,-4.266391322E-2,-2.006103277E0,2.006646244E0
4.304686000E0,2.232891321E-2,-3.905139118E-2,-2.003675461E0,2.004180367E0
4.314609000E0,2.145592868E-2,-4.491460696E-2,-2.005063057E0,2.005680817E0
4.324531000E0,2.279713005E-2,-4.676172137E-2,-2.003695250E0,2.004370480E0
4.334454000E0,1.950492896E-2,-4.423997551E-2,-2.005441904E0,2.006024638E0
4.344376000E0,2.066939697E-2,-4.525955766E-2,-2.002797127E0,2.003415080E0
4.354299000E0,2.267369255E-2,-4.929877445E-2,-2.004563093E0,2.005297399E0
4.364221000E0,2.189711481E-2,-4.880528897E-2,-2.002742290E0,2.003456544E0
4.374144000E0,2.131867595E-2,-4.813843220E-2,-2.004333019E0,2.005024351E0
4.384067000E0,2.088301070E-2,-4.977250844E-2,-2.005092144E0,2.005818513E0
4.393989000E0,2.227131650E-2,-5.022684485E-2,-2.003477812E0,2.004231047E0
4.403912000E0,2.421783470E-2,-5.286636204E-2,-2.006399632E0,2.007242097E0
4.413834000E0,2.204575948E-2,-5.137179419E-2,-2.005769253E0,2.006548124E0
4.423757000E0,1.777010411E-2,-4.889036715E-2,-2.004584074E0,2.005258925E0
4.433680000E0,2.601684816E-2,-4.880408198E-2,-2.002593517E0,2.003357060E0
4.443602000E0,2.243976295E-2,-4.625913128E-2,-2.002805948E0,2.003465776E0
4.453525000E0,2.848833427E-2,-4.265507683E-2,-2.002729416E0,2.003386172E0
4.463447000E0,2.731906436E-2,-4.389882088E-2,-2.001829147E0,2.002496785E0
4.473370000E0,2.872867696E-2,-3.656074777E-2,-2.005098104E0,2.005637164E0
4.483292000E0,3.515806794E-2,-3.376781940E-2,-2.002920389E0,2.003513524E0
4.493215000E0,2.868791856E-2,-3.170466796E-2,-2.002095699E0,2.002552215E0
4.503138000E0,3.656209633E-2,-3.053694405E-2,-2.003030539E0,2.003596923E0
4.513060000E0,3.438123688E-2,-2.316371538E-2,-2.002919197E0,2.003348182E0
4.522983000E0,3.697889298E-2,-2.372171916E-2,-2.003130674E0,2.003612402E0
4.532905000E0,3.893498704E-2,-1.301474683E-2,-2.002958536E0,2.003379199E0
4.542828000E0,3.750102594E-2,-1.203712076E-2,-2.002841234E0,2.003228451E0
4.552751000E0,3.680141270E-2,-7.802161388E-3,-2.002598763E0,2.002952077E0
4.562673000E0,3.708879650E-2,4.781861790E-3,-2.000974894E0,2.001324304E0
4.572596000E0,3.259311616E-2,2.688351087E-3,-2.002697468E0,2.002964474E0
4.582518000E0,3.469277173E-2,3.029626794E-3,-2.002745628E0,2.003048382E0
4.592441000E0,2.715176716E-2,1.333978679E-2,-2.003482580E0,2.003710962E0
4.602364000E0,2.967922762E-2,1.442176010E-2,-1.998973250E0,1.999245583E0
4.612286000E0,2.417127788E-2,1.915606111E-2,-2.000476599E0,2.000714329E0
4.622209000E0,2.042426169E-2,1.919085905E-2,-1.999389768E0,1.999586178E0
4.632131000E0,2.096967772E-2,2.177865431E-2,-2.003219843E0,2.003447972E0
4.642054000E0,1.730921492E-2,2.503267676E-2,-1.999563575E0,1.999795173E0
4.651976000E0,1.077568159E-2,2.037774026E-2,-2.000485897E0,2.000618702E0
4.661899000E0,1.146465167E-2,2.512688190E-2,-2.004225969E0,2.004416258E0
4.671822000E0,6.303711794E-3,2.274095640E-2,-2.000898123E0,2.001037277E0
4.681743542E0,4.861958325E-3,2.037097886E-2,-1.999634147E0,1.999743818E0
4.691666542E0,2.106385771E-3,1.862367615E-2,-2.000987291E0,2.001075066E0
4.701588542E0,-4.684092943E-3,1.772395894E-2,-2.000826359E0,2.000910342E0
4.711511542E0,-3.372219857E-3,1.686189324E-2,-1.999546409E0,1.999620348E0
4.721433542E0,-5.602676887E-3,1.519945543E-2,-2.000719786E0,2.000785364E0
4.731356542E0,-6.714547053E-3,1.038472820E-2,-1.999470830E0,1.999509072E0
4.741279542E0,-1.076225471E-2,8.181015961E-3,-1.996557355E0,1.996603122E0
4.751201542E0,-1.391437184E-2,8.536548354E-3,-1.999066114E0,1.999132765E0
4.761124542E0,-1.512398943E-2,1.045169774E-2,-1.999462605E0,1.999547119E0
4.771046542E0,-1.612480544E-2,2.501362003E-3,-1.999739289E0,1.999805863E0
4.780969542E0,-1.698948443E-2,1.632000320E-3,-1.998877883E0,1.998950749E0
4.790892542E0,-2.324977703E-2,-1.957939938E-3,-1.996698618E0,1.996834935E0
4.800814542E0,-1.949263923E-2,-4.045486450E-3,-2.000455618E0,2.000554675E0
4.810737542E0,-2.122156322E-2,-7.103327662E-3,-2.000370026E0,2.000495202E0
4.820659542E0,-2.522565611E-2,-1.090451330E-2,-1.996688128E0,1.996877242E0
4.830582542E0,-2.347143181E-2,-1.055697072E-2,-2.001365423E0,2.001530893E0
4.840504542E0,-2.277992293E-2,-1.372399088E-2,-1.998646259E0,1.998823189E0
4.850427542E0,-2.877629548E-2,-1.805535704E-2,-1.997125864E0,1.997414776E0
4.860350542E0,-2.342078090E-2,-1.720909961E-2,-2.001131296E0,2.001342337E0
4.870272542E0,-2.940543741E-2,-2.291465551E-2,-1.996125937E0,1.996474021E0
4.880195542E0,-2.672634646E-2,-2.384667844E-2,-1.998296976E0,1.998617964E0
4.890117542E0,-2.522139437E-2,-2.780599892E-2,-1.998991489E0,1.999343959E0
4.900040542E0,-2.478270233E-2,-3.322069719E-2,-1.996976018E0,1.997406071E0
4.909963542E0,-2.451345697E-2,-3.460926935E-2,-1.994113684E0,1.994564638E0
4.919885542E0,-2.031175792E-2,-3.540629894E-2,-1.997287631E0,1.997704697E0
4.929808542E0,-2.307238989E-2,-3.747264668E-2,-1.997000813E0,1.997485615E0
4.939730542E0,-2.479778975E-2,-4.064622149E-2,-1.994739890E0,1.995308065E0
4.949653542E0,-2.402813733E-2,-4.093224555E-2,-1.999322653E0,1.999885964E0
4.959575542E0,-1.907611080E-2,-3.938091174E-2,-1.995284915E0,1.995764677E0
4.969498542E0,-1.605661772E-2,-3.806903586E-2,-1.994492650E0,1.994920549E0
4.979421542E0,-1.389367133E-2,-3.882381320E-2,-1.995761633E0,1.996187571E0
4.989343542E0,-1.372455992E-2,-3.393611312E-2,-1.994640946E0,1.994976824E0
4.999266542E0,-1.313095167E-2,-3.498665988E-2,-1.995039701E0,1.995389661E0
5.009188542E0,-1.204944216E-2,-3.670733050E-2,-1.993356586E0,1.993730948E0
5.019111542E0,-1.257091016E-2,-3.465921804E-2,-1.997398973E0,1.997739208E0
5.029033542E0,-1.058365870E-2,-3.145809844E-2,-1.993550181E0,1.993826460E0
5.038956542E0,-1.083193813E-2,-2.916248888E-2,-1.997448921E0,1.997691161E0
5.048879542E0,-8.535760455E-3,-2.698375657E-2,-1.996192932E0,1.996393550E0
5.058801542E0,-5.550950300E-3,-2.232357673E-2,-1.993829489E0,1.993962183E0
5.068724542E0,-2.292572754E-3,-1.963325031E-2,-1.995102763E0,1.995200681E0
5.078646542E0,-3.478467930E-3,-1.654884592E-2,-1.992161632E0,1.992233403E0
5.088569542E0,-2.269659191E-3,-1.013062894E-2,-1.991345048E0,1.991372110E0
5.098491542E0,3.029846353E-3,-7.491465658E-3,-1.994422197E0,1.994438568E0
5.108414542E0,-1.463172724E-3,-4.506860860E-3,-1.993738055E0,1.993743686E0
5.118337542E0,2.225121483E-3,2.327545546E-3,-1.994170666E0,1.994173265E0
5.128259542E0,-7.986315177E-4,1.147232018E-3,-1.994982362E0,1.994982852E0
5.138182542E0,3.247775370E-3,4.000277258E-3,-1.994436741E0,1.994443397E0
5.148104542E0,2.660590690E-4,1.196234766E-2,-1.994151235E0,1.994187131E0
5.158027542E0,3.034035210E-3,1.310642343E-2,-1.994511366E0,1.994556736E0
5.167950542E0,1.231607748E-3,1.614668965E-2,-1.993365407E0,1.993431182E0
5.177872542E0,3.951485269E-3,1.754014939E-2,-1.989946127E0,1.990027351E0
5.187795542E0,4.692909308E-3,1.807624102E-2,-1.993958354E0,1.994045810E0
5.197717542E0,2.574548824E-3,1.901237294E-2,-1.991926193E0,1.992018589E0
5.207640542E0,6.005499046E-3,2.085155249E-2,-1.994048953E0,1.994167014E0
5.217562542E0,3.624387551E-3,2.016058564E-2,-1.994596481E0,1.994701659E0
5.227485542E0,7.813007571E-3,2.127778158E-2,-1.992257953E0,1.992386894E0
5.237408542E0,6.558063906E-3,2.348729968E-2,-1.992598295E0,1.992747507E0
5.247330542E0,7.455815561E-3,2.443751693E-2,-1.990235806E0,1.990399795E0
5.257253542E0,1.169454399E-2,2.624818310E-2,-1.991725564E0,1.991932843E0
5.267175542E0,1.035550609E-2,2.292322740E-2,-1.990299463E0,1.990458406E0
5.277098542E0,1.579851657E-2,2.392935008E-2,-1.992406011E0,1.992612335E0
5.287020542E0,1.291058399E-2,1.844749972E-2,-1.989278674E0,1.989406102E0
5.296943542E0,1.554717496E-2,2.133634314E-2,-1.989964724E0,1.990139833E0
5.306866542E0,1.681430638E-2,1.527498756E-2,-1.989166021E0,1.989295731E0
5.316788542E0,1.767506078E-2,1.666794717E-2,-1.989865541E0,1.990013845E0
5.326711542E0,2.011478133E-2,1.175920945E-2,-1.988556027E0,1.988692525E0
5.336633542E0,2.047666721E-2,1.322928909E-2,-1.988472581E0,1.988622014E0
5.346556542E0,2.198614553E-2,8.844393305E-3,-1.991665483E0,1.991806469E0
5.356479542E0,2.503513731E-2,5.939573981E-3,-1.988210201E0,1.988376685E0
5.366401542E0,2.682611346E-2,2.432457171E-3,-1.988269925E0,1.988452376E0
5.376324542E0,2.735847980E-2,-5.862349644E-4,-1.988495708E0,1.988683989E0
5.386246542E0,3.083630092E-2,-3.554328345E-3,-1.989314437E0,1.989556594E0
5.396169542E0,2.990979701E-2,-8.359540254E-3,-1.989864111E0,1.990106444E0
5.406091542E0,3.454689682E-2,-1.025784202E-2,-1.987237930E0,1.987564666E0
5.416014542E0,3.028057143E-2,-1.295285113E-2,-1.989370584E0,1.989643187E0
5.425937542E0,2.909839340E-2,-1.746371388E-2,-1.986330867E0,1.986620751E0
5.435859542E0,2.493215352E-2,-1.565602981E-2,-1.987426519E0,1.987644559E0
5.445782542E0,2.547703683E-2,-1.827231981E-2,-1.986739635E0,1.986987000E0
5.455704542E0,2.096737362E-2,-1.910896599E-2,-1.985139132E0,1.985341823E0
5.465627542E0,1.648074575E-2,-1.822506264E-2,-1.987287164E0,1.987439065E0
5.475549542E0,1.367836352E-2,-2.219839022E-2,-1.987033367E0,1.987204435E0
5.485472542E0,9.672435932E-3,-2.499444410E-2,-1.986944437E0,1.987125178E0
5.495395542E0,9.965855628E-3,-2.494075522E-2,-1.985505223E0,1.985686871E0
5.505317542E0,4.231270403E-3,-2.496019751E-2,-1.985177398E0,1.985338816E0
5.515240542E0,3.152014222E-3,-2.413546480E-2,-1.986181736E0,1.986330875E0
5.525162542E0,-3.512546420E-3,-2.726174891E-2,-1.985878348E0,1.986068568E0
5.535085542E0,-3.194595687E-3,-2.817820013E-2,-1.985782027E0,1.985984511E0
5.545008542E0,-6.365621462E-3,-2.420343086E-2,-1.986754537E0,1.986912156E0
5.554930542E0,-8.669911884E-3,-2.491734177E-2,-1.985916615E0,1.986091851E0
5.564853542E0,-1.189446729E-2,-2.613733523E-2,-1.984194636E0,1.984402427E0
5.574775542E0,-1.429409813E-2,-2.560199611E-2,-1.984799504E0,1.985016084E0
5.584698542E0,-1.505389716E-2,-2.833919227E-2,-1.984443784E0,1.984703217E0
5.594620542E0,-2.007114142E-2,-2.212735638E-2,-1.984810352E0,1.985035165E0
5.604543542E0,-2.094306052E-2,-2.602462843E-2,-1.986371160E0,1.986652027E0
5.614466542E0,-2.010119148E-2,-2.149837092E-2,-1.982408047E0,1.982626516E0
5.624388542E0,-2.538916469E-2,-2.227361687E-2,-1.983418941E0,1.983706486E0
5.634311542E0,-2.080702223E-2,-2.536141500E-2,-1.985533118E0,1.985804093E0
5.644233542E0,-2.272290178E-2,-2.298401296E-2,-1.982090712E0,1.982354202E0
5.654156542E0,-2.006730810E-2,-2.106975950E-2,-1.981851935E0,1.982065520E0
5.664078542E0,-1.507468149E-2,-2.235020697E-2,-1.982072949E0,1.982256279E0
5.674001542E0,-1.904043742E-2,-2.176052518E-2,-1.980620384E0,1.980831433E0
5.683927500E0,-1.169437263E-2,-1.974264719E-2,-1.980758548E0,1.980891455E0
5.693849500E0,-2.188105509E-2,-1.796888746E-2,-1.983327985E0,1.983530075E0
5.703772500E0,-1.471875049E-2,-2.067199536E-2,-1.979770064E0,1.979932696E0
5.713694500E0,-8.784704842E-3,-1.812674478E-2,-1.981611848E0,1.981714224E0
5.723617500E0,-1.242018584E-2,-2.369248495E-2,-1.980800152E0,1.980980776E0
5.733540500E0,-7.434398867E-3,-2.123738080E-2,-1.980370402E0,1.980498227E0
5.743462500E0,-6.941714324E-3,-1.664049923E-2,-1.980218410E0,1.980300494E0
5.753385500E0,-1.199572580E-5,-2.204445004E-2,-1.980525851E0,1.980648532E0
5.763307500E0,-5.701040383E-3,-1.801482029E-2,-1.980915785E0,1.981005902E0
5.773230500E0,-2.045963891E-3,-2.076908946E-2,-1.980960608E0,1.981070536E0
5.783152500E0,-4.104054999E-3,-1.866758801E-2,-1.977700591E0,1.977792949E0
5.793075500E0,-2.864875831E-3,-1.555948239E-2,-1.979801536E0,1.979864749E0
5.802998500E0,4.027651623E-3,-1.924875937E-2,-1.979262233E0,1.979359928E0
5.812920500E0,-2.205395605E-3,-1.263296418E-2,-1.978499174E0,1.978540734E0
5.822843500E0,8.241918869E-3,-1.621624827E-2,-1.977569222E0,1.977652883E0
5.832765500E0,4.569686484E-3,-1.890843734E-2,-1.979111195E0,1.979206794E0
5.842688500E0,1.049442124E-2,-1.407639775E-2,-1.979007602E0,1.979085487E0
5.852610500E0,7.967132144E-3,-1.359075401E-2,-1.977747440E0,1.977810183E0
5.862533500E0,1.081351936E-2,-1.076886896E-2,-1.978565335E0,1.978624190E0
5.872456500E0,1.093817409E-2,-1.578184403E-2,-1.976912141E0,1.977005393E0
5.882378500E0,1.243380550E-2,-1.783300936E-2,-1.977687120E0,1.977806604E0
5.892301500E0,1.456333138E-2,-1.441290602E-2,-1.978646874E0,1.978752960E0
5.902223500E0,1.583126374E-2,-1.429013442E-2,-1.977662802E0,1.977777792E0
5.912146500E0,1.356959250E-2,-1.261765789E-2,-1.978102088E0,1.978188871E0
5.922068500E0,1.484205108E-2,-1.431435812E-2,-1.974453568E0,1.974561238E0
5.931991500E0,1.776205376E-2,-1.048101485E-2,-1.975114703E0,1.975222376E0
5.941914500E0,1.402963419E-2,-7.580566220E-3,-1.975290179E0,1.975354547E0
5.951836500E0,1.502903644E-2,-9.264182299E-3,-1.974898934E0,1.974977847E0
5.961759500E0,1.222952176E-2,-5.332292058E-3,-1.975836873E0,1.975881915E0
5.971681500E0,1.276871935E-2,-5.270374939E-3,-1.977778196E0,1.977826436E0
5.981604500E0,1.592509821E-2,-5.610726774E-3,-1.975648046E0,1.975720195E0
5.991526500E0,1.153640356E-2,-4.930329509E-3,-1.975027561E0,1.975067408E0
6.001449500E0,1.299261954E-2,-9.257346392E-4,-1.976617813E0,1.976660731E0
6.011372500E0,8.250768296E-3,-4.243360832E-3,-1.974478602E0,1.974500401E0
6.021294500E0,7.245957851E-3,-2.820434049E-3,-1.973881245E0,1.973896559E0
