"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.866627500E0,-3.749772035E0,4.245008982E0,4.140088883E0,7.015784171E0
9.876621500E0,-3.322282684E0,4.995082204E0,1.728131722E0,6.242983879E0
9.886615500E0,-2.428877833E0,5.356571694E0,-3.898777217E-1,5.894430632E0
9.896609500E0,-1.248909422E0,5.663458130E0,-2.789722960E0,6.435610843E0
9.906603500E0,-4.603035970E-1,6.009757723E0,-4.656749443E0,7.616717315E0
9.916597500E0,2.442981318E-2,5.932739367E0,-5.930556602E0,8.388652742E0
9.926591500E0,3.141738572E-1,5.234277179E0,-6.505092317E0,8.355392801E0
9.936585500E0,-2.635819566E-1,4.594392981E0,-5.808956736E0,7.410931161E0
9.946579500E0,-1.455728948E0,4.269118806E0,-3.488627783E0,5.702196591E0
9.956572500E0,-2.171221884E0,4.474710417E0,-5.588949984E-1,5.004957682E0
9.966566500E0,-2.860894684E0,5.014391465E0,1.286754649E0,5.914776216E0
9.976560500E0,-3.924253535E0,6.113606611E0,1.199283811E0,7.363031527E0
9.986554500E0,-4.772238676E0,7.389557945E0,-3.872955912E-1,8.805102298E0
9.996548500E0,-4.960071416E0,7.807608721E0,-2.406157308E0,9.557753678E0
1.000654250E1,-5.081840851E0,6.792398182E0,-3.540801904E0,9.192336897E0
1.001653650E1,-5.517239147E0,4.755576451E0,-3.156912900E0,7.938610347E0
1.002653050E1,-6.357376447E0,2.121229652E0,-1.225196332E0,6.812999088E0
1.003652450E1,-7.577460558E0,-9.170509905E-1,2.439226236E0,8.013034111E0
1.004651850E1,-8.631329378E0,-3.435158504E0,6.067073300E0,1.109547382E1
1.005651250E1,-8.893773467E0,-4.467393211E0,7.174875668E0,1.226929702E1
1.006650650E1,-7.946828002E0,-2.551692459E0,5.118670124E0,9.791015960E0
1.007650050E1,-4.771512452E0,1.390002736E0,8.152281618E-1,5.036271998E0
1.008649450E1,4.046741740E-1,6.289665105E0,-3.998645321E0,7.464101602E0
1.009648850E1,2.782850727E0,1.110114474E1,-3.887160553E0,1.208675680E1
1.010648250E1,2.715322330E-1,1.114280030E1,6.307754052E-1,1.116394222E1
1.011647650E1,-1.007702421E0,3.312204715E0,3.331448194E0,4.804655172E0
1.012646950E1,-4.555416903E0,-3.255696346E0,6.101436802E0,8.281238609E0
1.013646350E1,-7.331247171E0,-6.281229912E0,9.532830284E0,1.356745693E1
1.014645750E1,-6.449726202E0,-8.836547352E0,1.176150121E1,1.606289039E1
1.015645150E1,-4.068531827E0,-9.186102090E0,1.282947644E1,1.629517991E1
1.016644550E1,-9.961478115E-1,-7.345570511E0,1.076116306E1,1.306722415E1
1.017643950E1,2.138656547E0,-5.035370690E0,4.965780637E0,7.388354834E0
1.018643350E1,5.080150421E0,-2.513580015E0,-5.649872124E-1,5.696070869E0
1.019642750E1,6.401652149E0,-5.431621876E-1,-4.261440827E0,7.709478149E0
1.020642150E1,5.163745140E0,-2.555231778E-1,-6.545619369E0,8.341144339E0
1.021641550E1,2.911292713E0,-1.431951100E0,-7.621035179E0,8.282891187E0
1.022640950E1,1.348469671E0,-2.847044092E0,-6.960673447E0,7.640353745E0
1.023640350E1,8.304043177E-1,-3.508636078E0,-5.115826623E0,6.258736334E0
1.024639750E1,1.195784910E0,-3.595000915E0,-3.540031825E0,5.185147872E0
1.025639150E1,2.342888680E0,-3.358635701E0,-2.722879345E0,4.917685743E0
1.026638550E1,4.037991528E0,-3.239646909E0,-2.865843183E0,5.917241318E0
1.027637950E1,5.885968659E0,-3.039969757E0,-3.557906179E0,7.519623631E0
1.028637350E1,6.572101994E0,-2.673701630E0,-4.211174653E0,8.250769478E0
1.029636650E1,5.614285385E0,-3.085792047E0,-5.133988659E0,8.209759588E0
1.030636050E1,4.333734340E0,-4.400095852E0,-5.780177325E0,8.458873846E0
1.031635450E1,3.659704449E0,-5.585629351E0,-5.685280523E0,8.770125799E0
1.032634850E1,3.518669900E0,-6.874331707E0,-5.089701848E0,9.248920974E0
1.033634250E1,3.558595273E0,-7.917890716E0,-4.133258750E0,9.614594199E0
1.034633650E1,3.501117436E0,-8.138413777E0,-3.582518279E0,9.556465838E0
1.035633050E1,3.445985793E0,-7.788419913E0,-3.624065085E0,9.255709080E0
1.036632450E1,2.921676783E0,-6.347761286E0,-2.611567655E0,7.459929905E0
1.037631850E1,2.741262406E0,-4.270829409E0,-1.214587728E0,5.218211070E0
1.038631250E1,4.401412645E0,-2.215994014E0,-9.586129993E-1,5.020159522E0
1.039630650E1,5.710403670E0,1.340209894E0,-5.903302145E-1,5.895198249E0
1.040630050E1,6.705869915E0,3.886340189E0,-3.729769295E-1,7.759603287E0
1.041629450E1,5.072682942E0,3.932541671E0,2.283127213E-1,6.422548009E0
1.042628850E1,2.625431695E0,1.045150768E0,1.611530641E0,3.253038998E0
1.043628250E1,1.391972225E0,-2.664922328E0,4.603186024E0,5.498065047E0
1.044627650E1,1.960845497E-1,-4.534395871E0,8.838293915E0,9.935523861E0
1.045626950E1,-7.933519739E-1,-5.199482737E0,1.365010509E1,1.462837643E1
1.046626350E1,-1.610864350E0,-4.166419187E0,1.673546795E1,1.732136889E1
1.047625750E1,-2.555589628E0,-1.888286959E0,1.564530838E1,1.596472174E1
1.048625150E1,-3.048871558E0,7.440472282E-1,1.132141286E1,1.174834513E1
1.049624550E1,-2.364421636E0,3.333703465E0,6.476825708E0,7.658546841E0
1.050623950E1,-9.043656023E-1,5.355692273E0,2.315429571E0,5.904450098E0
1.051623350E1,4.488612903E-1,6.568278499E0,-9.181824267E-1,6.647316592E0
1.052622750E1,1.007233475E0,6.852085390E0,-3.009260765E0,7.551241210E0
1.053622150E1,9.605468197E-1,6.383968415E0,-4.258209071E0,7.733695585E0
1.054621550E1,6.288236046E-1,5.566608358E0,-4.872909311E0,7.424809283E0
1.055620950E1,1.670128330E-1,4.589172587E0,-4.857460383E0,6.684558301E0
1.056620350E1,-6.806313971E-1,3.798213001E0,-4.185006024E0,5.692447323E0
1.057619750E1,-1.751145778E0,3.578637482E0,-3.171403470E0,5.092244862E0
1.058619225E1,-2.646068273E0,3.981059235E0,-2.524758722E0,5.406007450E0
1.059618625E1,-3.526804839E0,4.833535623E0,-2.591804066E0,6.520649301E0
1.060618025E1,-4.087163980E0,5.588386313E0,-3.218263641E0,7.634932340E0
1.061617325E1,-4.446030993E0,5.889867582E0,-3.813438274E0,8.306626463E0
1.062616725E1,-4.847060232E0,5.368531004E0,-4.126089479E0,8.327048242E0
1.063616125E1,-5.420489362E0,4.051108879E0,-3.925197861E0,7.823066299E0
1.064615525E1,-6.258713454E0,2.272462330E0,-2.842569510E0,7.239874347E0
1.065614925E1,-7.285259405E0,4.257264161E-1,-5.930708045E-1,7.321747097E0
1.066614325E1,-7.986254023E0,-1.073786922E0,1.764279209E0,8.248997078E0
1.067613725E1,-7.814645845E0,-2.176886082E0,3.050411130E0,8.666748569E0
1.068613125E1,-7.618213313E0,-2.365546348E0,3.611008837E0,8.756275945E0
1.069612525E1,-7.403529282E0,-1.101117831E0,3.656777333E0,8.330469781E0
1.070611925E1,-5.822998824E0,5.184176481E-1,2.839835352E0,6.499287422E0
1.071611325E1,-1.958752778E0,2.385844665E0,1.988517591E0,3.671943548E0
1.072610725E1,8.210243605E-1,5.218724170E0,4.054679189E0,6.659548505E0
1.073610125E1,-9.598702969E-1,6.638203597E0,6.695767681E0,9.477362651E0
1.074609525E1,-4.257218845E0,3.777334641E0,6.885097600E0,8.932902006E0
1.075608925E1,-6.234866754E0,-1.660010198E0,6.429407712E0,9.108593790E0
1.076608225E1,-8.845369046E0,-4.436758187E0,7.929519074E0,1.268079846E1
1.077607625E1,-8.073153588E0,-6.485079637E0,9.691273456E0,1.418283639E1
1.078607025E1,-5.284979555E0,-7.675540584E0,1.017790096E1,1.379980435E1
1.079606425E1,-2.418424328E0,-7.405858812E0,9.793212644E0,1.251409345E1
1.080605825E1,2.835445336E-1,-6.566788044E0,7.711484004E0,1.013262494E1
1.081605225E1,2.503904627E0,-5.358897132E0,3.875099502E0,7.071330355E0
1.082604625E1,3.781175969E0,-4.344071632E0,1.275862455E-2,5.759202448E0
1.083604025E1,4.116701190E0,-3.645565005E0,-3.434382579E0,6.483236583E0
1.084603425E1,3.535861591E0,-3.512241763E0,-5.928604217E0,7.745095697E0
1.085602825E1,2.826913590E0,-3.964732932E0,-7.395236176E0,8.854381162E0
1.086602225E1,2.521047201E0,-4.603933298E0,-7.944194416E0,9.521665071E0
1.087601625E1,2.548028301E0,-4.799643991E0,-7.983519280E0,9.657412219E0
1.088601025E1,3.140619341E0,-4.524039282E0,-8.035109848E0,9.741324938E0
1.089600425E1,4.065851464E0,-4.291620938E0,-8.255102566E0,1.015361398E1
1.090599825E1,5.224506481E0,-4.075831784E0,-8.563858357E0,1.082809044E1
1.091599125E1,6.141636409E0,-3.670169503E0,-8.729704104E0,1.128705346E1
1.092598525E1,6.396910642E0,-3.639659024E0,-8.733157470E0,1.142084160E1
1.093597925E1,5.964682122E0,-4.235509011E0,-8.557841572E0,1.125849110E1
1.094597325E1,5.338345923E0,-5.470400611E0,-8.054634871E0,1.110406966E1
1.095596725E1,4.892513271E0,-6.553856342E0,-7.331959947E0,1.098395902E1
1.096596125E1,4.880198450E0,-6.922917976E0,-6.850957462E0,1.089397762E1
1.097595525E1,4.914395891E0,-6.737219762E0,-6.910657534E0,1.083044804E1
1.098594925E1,4.743175383E0,-6.258487751E0,-6.902316481E0,1.045506358E1
1.099594325E1,4.833509018E0,-5.829857023E0,-6.579144965E0,1.003170927E1
1.100593725E1,4.712894408E0,-5.194823676E0,-5.404535235E0,8.854748321E0
1.101593125E1,3.950490577E0,-3.693461595E0,-2.955133089E0,6.162860206E0
1.102592525E1,4.745653726E0,-1.690892852E0,-1.073238891E-1,5.039034266E0
1.103591925E1,6.476768990E0,1.179662017E0,1.791799130E0,6.822806105E0
1.104591325E1,8.039071922E0,4.096202314E0,1.653169248E0,9.172705125E0
1.105590725E1,7.956171852E0,4.466945607E0,1.571469612E0,9.258714292E0
1.106590025E1,4.880280603E0,1.753712121E0,4.416406075E0,6.811555446E0
1.107589425E1,3.012451590E0,-3.563596981E0,7.767549446E0,9.061396826E0
1.108588825E1,1.011662083E0,-5.967447270E0,1.159886324E1,1.308310038E1
1.109588225E1,-3.416015013E-1,-5.502714078E0,1.675507951E1,1.763885606E1
1.110587625E1,7.478998125E-2,-4.291405761E0,1.965134108E1,2.011459577E1
1.111587025E1,-7.670176495E-1,-1.777951754E0,1.797238795E1,1.807639779E1
1.112586425E1,-2.441085650E0,7.322175801E-1,1.373700523E1,1.397141205E1
1.113585825E1,-3.185857787E0,2.665643874E0,9.371015607E0,1.025042831E1
1.114585225E1,-3.006234246E0,4.101932293E0,6.280573270E0,8.081391803E0
1.115584625E1,-2.482514343E0,5.183003529E0,3.892309611E0,6.940927687E0
1.116584025E1,-2.130958980E0,5.773912033E0,1.406215603E0,6.313199559E0
1.117583425E1,-2.081158390E0,6.011821790E0,-7.947652459E-1,6.411308234E0
1.118582825E1,-1.932648322E0,5.803149866E0,-2.538615453E0,6.622404875E0
1.119582225E1,-1.701285401E0,5.029122355E0,-3.858053114E0,6.562851324E0
1.120581525E1,-1.933857965E0,4.430957456E0,-4.140972397E0,6.365598401E0
1.121580925E1,-2.208690111E0,4.021100383E0,-4.099130892E0,6.152270667E0
1.122580325E1,-2.929501235E0,3.721188799E0,-4.039830769E0,6.224906120E0
1.123579725E1,-4.844610541E0,3.469998846E0,-4.040439464E0,7.199742659E0
1.124579125E1,-6.876912668E0,3.565607547E0,-4.932066761E0,9.183178510E0
1.125578525E1,-8.467489811E0,3.712750390E0,-6.137151010E0,1.109718530E1
1.126577925E1,-9.755686968E0,3.580545136E0,-7.274287689E0,1.268499086E1
1.127577325E1,-1.018525208E1,3.269776441E0,-7.276317843E0,1.293737219E1
1.128576725E1,-8.926378711E0,2.960476275E0,-5.894970447E0,1.109933932E1
1.129576125E1,-7.498738909E0,2.761711581E0,-3.361945517E0,8.669533652E0
1.130575525E1,-6.153275877E0,1.674865196E0,1.337860483E-1,6.378548122E0
1.131574925E1,-4.734891340E0,-7.886943743E-2,4.351828256E0,6.431471493E0
1.132574325E1,-4.311743839E0,-1.064794927E0,6.931280079E0,8.232105848E0
1.133573725E1,-5.588209727E0,-3.077348667E-1,6.930669045E0,8.908252472E0
1.134573125E1,-6.579258986E0,1.058464147E0,4.184242963E0,7.868601167E0
1.135572425E1,-5.340576636E0,2.365593126E0,4.904580170E-1,5.861598648E0
1.136571825E1,-2.624431529E0,4.538424310E0,-7.223580050E-1,5.292139185E0
1.137571225E1,-2.960099714E0,6.826924236E0,3.182036047E0,8.092863415E0
1.138570625E1,-4.707314702E0,4.939882734E0,6.723408639E0,9.579429882E0
1.139570025E1,-5.080507686E0,-5.977649492E-1,8.618659047E0,1.002248298E1
1.140569425E1,-6.651030634E0,-3.466517414E0,1.237002094E1,1.446618020E1
1.141568825E1,-6.933831219E0,-5.639631311E0,1.510195470E1,1.754857522E1
1.142568225E1,-5.553687766E0,-6.649896274E0,1.559302960E1,1.783836148E1
1.143567625E1,-2.749191815E0,-5.544725738E0,1.349507669E1,1.484651925E1
1.144567025E1,3.942568476E-1,-3.945182767E0,9.214847002E0,1.003161556E1
1.145566425E1,2.756674497E0,-2.196476739E0,4.755127677E0,5.919037385E0
1.146565825E1,4.135734169E0,-6.711176848E-1,8.266834420E-1,4.270609041E0
1.147565225E1,4.278395706E0,-2.730649710E-3,-2.558162110E0,4.984864156E0
1.148564625E1,4.005373127E0,-4.918025842E-1,-5.020333405E0,6.441166911E0
1.149563925E1,4.027007533E0,-1.430851677E0,-6.094420143E0,7.443526252E0
1.150563325E1,3.725641454E0,-2.486902678E0,-6.373948041E0,7.790526478E0
1.151562725E1,3.237798604E0,-3.665341750E0,-6.734256393E0,8.322756701E0
1.152562125E1,2.980813768E0,-4.491022979E0,-7.068938153E0,8.889568310E0
1.153561525E1,3.267894807E0,-4.920375254E0,-7.466621908E0,9.520486953E0
1.154560925E1,3.566577015E0,-5.297220116E0,-7.836774048E0,1.010920571E1
1.155560325E1,3.657406201E0,-5.957056768E0,-7.836948295E0,1.050147152E1
1.156559725E1,3.635940780E0,-6.741180666E0,-7.640285382E0,1.081838911E1
1.157559125E1,3.957714812E0,-7.662610052E0,-7.355838806E0,1.133523109E1
1.158558437E1,4.526993588E0,-8.556180378E0,-7.092434020E0,1.200018808E1
1.159557837E1,5.127854930E0,-9.184412245E0,-6.897719400E0,1.257882576E1
1.160557237E1,5.068991010E0,-9.508268470E0,-6.772291362E0,1.272657729E1
1.161556637E1,4.452049240E0,-9.834384059E0,-7.031844002E0,1.288342665E1
1.162556037E1,3.101145081E0,-9.620663649E0,-7.012139470E0,1.230220996E1
1.163555337E1,1.778966099E0,-8.872359209E0,-6.049416463E0,1.088480215E1
1.164554737E1,1.455151682E0,-7.709676045E0,-4.054930034E0,8.831705878E0
1.165554137E1,1.949949064E0,-5.820445345E0,-1.175829459E0,6.249996823E0
1.166553537E1,4.017761331E0,-3.591684959E0,1.034268368E0,5.487469181E0
1.167552937E1,6.058107179E0,-2.693546203E-1,2.374369504E0,6.512360943E0
1.168552337E1,7.296476119E0,3.562891807E0,2.477611452E0,8.489482922E0
1.169551737E1,6.840614907E0,5.071361471E0,2.612782121E0,8.907263884E0
1.170551137E1,4.530157224E0,3.423694161E0,3.289261118E0,6.562259130E0
1.171550537E1,2.874523082E0,4.968306050E-1,3.634307653E0,4.660248461E0
1.172549937E1,8.464242268E-1,-5.659172121E-1,5.468033073E0,5.562021391E0
1.173549337E1,-5.903449787E-1,-7.595237848E-1,9.477708582E0,9.526402444E0
1.174548737E1,-8.091111702E-1,1.458120167E-1,1.187383090E1,1.190225954E1
1.175548137E1,-1.233477159E0,2.372473691E0,1.115980634E1,1.147568625E1
1.176547437E1,-2.018895923E0,4.103516303E0,8.783599645E0,9.902848556E0
1.177546837E1,-1.918537675E0,5.210701205E0,6.487469394E0,8.539288788E0
1.178546237E1,-4.407046072E-1,6.135658801E0,4.955380195E0,7.899134278E0
1.179545637E1,7.475155042E-1,6.546132170E0,3.612788145E0,7.514177533E0
1.180545037E1,6.569324858E-1,6.241776409E0,1.555586820E0,6.466156771E0
1.181544437E1,7.574110396E-2,5.467852979E0,-8.616293263E-1,5.535843026E0
1.182543837E1,-6.333674759E-1,4.459395974E0,-2.496409081E0,5.149701459E0
1.183543237E1,-1.056594353E0,3.545471490E0,-3.770528482E0,5.282390060E0
1.184542637E1,-1.304627394E0,3.036699409E0,-4.869199837E0,5.884955649E0
1.185542037E1,-1.830630197E0,3.024635434E0,-5.402916141E0,6.456866829E0
1.186541437E1,-2.595859110E0,3.149511202E0,-5.285789394E0,6.678134085E0
1.187540837E1,-3.666875474E0,3.539305601E0,-4.472577353E0,6.780605287E0
1.188540237E1,-5.136402975E0,4.352802695E0,-3.739727688E0,7.701629049E0
1.189539637E1,-6.375773542E0,4.833630932E0,-3.518405313E0,8.740346229E0
1.190538937E1,-7.001078292E0,4.444193506E0,-3.298667534E0,8.924525795E0
1.191538337E1,-6.902704736E0,3.577588491E0,-2.029421788E0,8.035236454E0
1.192537737E1,-6.556035599E0,2.559251739E0,-1.336392832E-1,7.039121515E0
1.193537137E1,-6.535507194E0,1.328492805E0,1.078037701E0,6.755731841E0
1.194536537E1,-6.436382271E0,1.825187901E-1,2.038794875E0,6.754036896E0
1.195535937E1,-5.943281897E0,-5.742430624E-1,2.616668181E0,6.519149268E0
1.196535337E1,-5.375631863E0,-6.908631474E-1,2.871443646E0,6.133506210E0
1.197534737E1,-5.330290799E0,-2.151702270E-1,3.280255821E0,6.262457703E0
1.198534137E1,-5.078321412E0,1.940035987E-1,4.012957551E0,6.475400688E0
1.199533537E1,-3.272942124E0,1.128429883E0,4.276161777E0,5.501914548E0
1.200532937E1,-1.224102610E0,2.792686914E0,4.804864678E0,5.690716297E0
1.201532337E1,-2.296698892E0,3.985319224E0,6.430768944E0,7.906477366E0
1.202531737E1,-5.330874935E0,3.242207697E0,7.100412546E0,9.452301130E0
1.203531037E1,-7.012334182E0,-2.808911768E-1,5.961640400E0,9.208305316E0
1.204530437E1,-8.352189150E0,-1.954171338E0,5.020333990E0,9.938893429E0
1.205529837E1,-6.757879145E0,-1.783132972E0,4.596833609E0,8.365367473E0
1.206529237E1,-3.530352345E0,-1.652871332E0,4.103347903E0,5.659755766E0
1.207528637E1,-1.039167020E0,-2.102235995E0,3.710971667E0,4.389826304E0
1.208528037E1,5.578388086E-1,-2.543178620E0,2.992096263E0,3.966305798E0
1.209527437E1,1.957504544E0,-2.804614064E0,1.798701183E0,3.864325301E0
1.210526837E1,3.038662612E0,-3.103545071E0,1.966734374E-1,4.347889478E0
1.211526237E1,2.892009473E0,-3.306287333E0,-1.773129555E0,4.737007825E0
1.212525637E1,2.166043882E0,-3.558238008E0,-3.509592390E0,5.447021440E0
1.213525037E1,1.622054021E0,-3.582844554E0,-4.566134557E0,6.026393543E0
1.214524437E1,1.354227570E0,-3.749476751E0,-4.830618739E0,6.263176959E0
1.215523837E1,1.310258994E0,-4.143257197E0,-4.540186368E0,6.284636114E0
1.216523137E1,1.651742527E0,-4.650651674E0,-4.443021432E0,6.640576316E0
1.217522537E1,2.342173566E0,-5.144155798E0,-4.807783608E0,7.420437932E0
1.218521937E1,3.290411558E0,-5.364339720E0,-5.451031124E0,8.325664488E0
1.219521337E1,4.022804262E0,-5.516566717E0,-5.976796383E0,9.074004490E0
1.220520737E1,4.253102113E0,-5.918893161E0,-6.416790590E0,9.710683566E0
1.221520137E1,4.296782568E0,-6.371218561E0,-6.920691356E0,1.034169886E1
1.222519537E1,4.052335917E0,-6.814289573E0,-7.011705607E0,1.058394937E1
1.223518937E1,3.720563439E0,-7.289604471E0,-6.415366209E0,1.039893500E1
1.224518337E1,3.602601126E0,-7.724868865E0,-5.373208777E0,1.007589730E1
1.225517737E1,3.575620903E0,-8.126537497E0,-4.181115872E0,9.813633704E0
1.226517137E1,3.558992299E0,-8.188433783E0,-2.935633795E0,9.398660531E0
1.227516537E1,3.961770440E0,-7.730790925E0,-1.676701952E0,8.847151111E0
1.228515837E1,4.584229935E0,-6.878429435E0,-2.238314152E-1,8.269102497E0
1.229515237E1,5.424217547E0,-5.922532468E0,1.617735121E0,8.192410741E0
1.230514637E1,6.152155550E0,-4.155703288E0,3.813338286E0,8.346282802E0
1.231514037E1,6.193798835E0,-1.383437482E0,5.353992487E0,8.303148730E0
1.232513437E1,6.272074342E0,1.990388115E0,4.460278904E0,7.949506230E0
1.233512837E1,6.384318663E0,5.422543489E0,5.323714435E-1,8.393266470E0
1.234512237E1,5.139548777E0,7.822622616E0,-4.912484436E0,1.057075634E1
1.235511637E1,1.490654514E0,8.115107360E0,-8.135371470E0,1.158711730E1
1.236511037E1,-1.086839296E0,5.470925106E0,-7.802613444E0,9.591299064E0
1.237510437E1,-1.410384814E0,3.838993530E0,-4.343270856E0,5.965824199E0
1.238509837E1,2.134579064E-1,3.268844980E0,1.545682222E-1,3.279451649E0
1.239509237E1,1.553208904E0,1.818566075E0,5.307959113E0,5.821861421E0
1.240508537E1,1.661560003E0,3.498706336E-1,9.604515393E0,9.753456159E0
1.241507937E1,5.229127317E-1,-2.508953990E-1,1.142731880E1,1.144202784E1
1.242507337E1,-1.257517401E0,-5.017229703E-1,1.021990853E1,1.030920008E1
1.243506737E1,-2.887272351E0,-5.628162874E-1,7.063030127E0,7.651110924E0
1.244506137E1,-3.601534594E0,1.294988698E-1,3.386454706E0,4.945290372E0
1.245505537E1,-3.048050609E0,1.176016132E0,4.958234221E-1,3.304461729E0
1.246504937E1,-1.707772448E0,1.931242652E0,-9.712985337E-1,2.754923911E0
1.247504337E1,-8.141473771E-1,2.178177147E0,-9.961117780E-1,2.529729296E0
1.248503737E1,-6.842246573E-1,1.889452017E0,-4.264386070E-1,2.054274127E0
1.249503137E1,-1.342412540E0,1.479904262E0,5.090001225E-1,2.061860610E0
1.250502537E1,-1.959864480E0,1.258363347E0,1.210979996E0,2.625075169E0
1.251501937E1,-2.109575420E0,1.716385543E0,1.718563923E0,3.217102694E0
1.252501238E1,-2.150485757E0,3.059936829E0,1.762376525E0,4.134461682E0
1.253500637E1,-2.391307865E0,4.708307267E0,9.392394197E-1,5.363644406E0
1.254500037E1,-2.952578149E0,6.087328640E0,-5.943957835E-1,6.791656207E0
1.255499437E1,-3.866489477E0,6.599695589E0,-2.236776919E0,7.969246748E0
1.256498838E1,-4.897341025E0,6.033361763E0,-2.856357245E0,8.279141259E0
1.257498237E1,-5.816829427E0,4.483195311E0,-2.121115485E0,7.644192284E0
1.258497717E1,-6.411626329E0,2.468845307E0,-8.687214142E-1,6.925231132E0
1.259497117E1,-6.989249375E0,7.397984952E-1,8.856409174E-1,7.083873832E0
1.260496517E1,-6.933906648E0,-4.160671082E-1,2.501432424E0,7.383043913E0
1.261495917E1,-5.471508073E0,-1.301743401E0,3.310077206E0,6.525990161E0
1.262495317E1,-4.104008346E0,-1.412847808E0,3.825734383E0,5.785781452E0
1.263494717E1,-3.438907447E0,-8.627388355E-1,4.179560512E0,5.480796366E0
1.264494017E1,-4.106131763E0,7.047801054E-1,4.951670721E0,6.471172690E0
1.265493417E1,-4.297885061E0,2.572872536E0,5.598938198E0,7.512629235E0
1.266492817E1,-2.587918591E0,3.384380991E0,6.191450009E0,7.515677650E0
1.267492217E1,-1.023663054E0,3.799930621E0,6.515949427E0,7.612158414E0
1.268491617E1,-2.855175815E0,4.724490313E0,6.168821869E0,8.278115782E0
1.269491017E1,-4.957592196E0,4.270875017E0,3.571208010E0,7.454637513E0
1.270490417E1,-6.342038031E0,3.495883593E0,1.805808474E0,7.463483954E0
1.271489817E1,-4.622599949E0,1.562251477E0,1.958570491E0,5.257856820E0
1.272489217E1,-2.268906638E0,-1.267737749E0,3.345569220E0,4.236499704E0
1.273488617E1,-4.341871910E-1,-3.194733860E0,4.120660340E0,5.232082242E0
1.274488017E1,1.039557540E0,-3.938651427E0,3.556744337E0,5.407780064E0
1.275487417E1,2.232565316E0,-4.216604085E0,1.079694217E0,4.891813314E0
1.276486717E1,3.071949056E0,-4.678830283E0,-1.873960111E0,5.902546088E0
1.277486117E1,3.487415655E0,-5.019980233E0,-4.473126406E0,7.574373198E0
1.278485517E1,3.262395209E0,-5.003649545E0,-6.220462723E0,8.624029670E0
1.279484917E1,3.092376012E0,-4.883683975E0,-7.234098022E0,9.259877578E0
1.280484317E1,3.337348035E0,-4.617438320E0,-8.228764953E0,1.000855640E1
1.281483717E1,3.609890850E0,-4.004202515E0,-9.093916057E0,1.057186166E1
1.282483117E1,3.870394247E0,-3.514111411E0,-9.458663616E0,1.080718502E1
1.283482517E1,4.162390164E0,-3.721942797E0,-9.121000945E0,1.069443819E1
1.284481917E1,4.572431131E0,-4.535324993E0,-8.156315027E0,1.039239020E1
1.285481317E1,5.093218948E0,-5.753980629E0,-6.418371677E0,1.001222589E1
1.286480717E1,6.159738219E0,-7.287650916E0,-4.107987669E0,1.038883023E1
1.287480017E1,6.439505269E0,-8.861355919E0,-2.334278070E0,1.119998710E1
1.288479417E1,5.657945375E0,-9.975762717E0,-1.893606756E0,1.162385195E1
1.289478817E1,4.580632144E0,-1.031588823E1,-2.459243009E0,1.155195296E1
1.290478217E1,3.303667488E0,-9.938318317E0,-3.448940392E0,1.102631306E1
1.291477617E1,2.158062579E0,-8.986850030E0,-4.084239787E0,1.010453968E1
1.292477017E1,1.728797574E0,-7.722716505E0,-3.813885001E0,8.784919468E0
1.293476417E1,1.343512986E0,-6.157107557E0,-2.651212946E0,6.836953320E0
1.294475817E1,8.229931911E-1,-4.174203001E0,-1.322833723E0,4.455466030E0
1.295475217E1,2.302773272E0,-1.673991475E0,-2.497082680E-1,2.857860462E0
1.296474617E1,5.466091797E0,2.027366492E0,7.219989860E-1,5.874492060E0
1.297474017E1,7.215672276E0,5.885407326E0,8.933902323E-2,9.311923929E0
1.298473317E1,5.918397902E0,7.142720075E0,-9.501193339E-1,9.324623882E0
1.299472717E1,4.713897205E0,3.232449571E0,-1.075729221E0,5.816076895E0
1.300472117E1,3.584641988E0,-5.021555181E-1,1.273243487E0,3.837051905E0
1.301471517E1,3.228027029E0,-2.246729172E0,6.705771682E0,7.774015972E0
1.302470917E1,3.331131860E0,-3.516362881E0,1.262280075E1,1.352021990E1
1.303470317E1,1.510798318E0,-3.013573671E0,1.479179382E1,1.517106794E1
1.304469717E1,-9.121255153E-1,-1.457619938E0,1.293311950E1,1.304692335E1
1.305469117E1,-2.445128123E0,5.496763513E-1,1.029134747E1,1.059210217E1
1.306468517E1,-2.740857486E0,2.346477263E0,8.267312722E0,9.020350046E0
1.307467917E1,-2.733814808E0,3.145450311E0,6.124006469E0,7.407500003E0
1.308467317E1,-2.654114919E0,3.417998388E0,3.186809129E0,5.374271245E0
1.309466617E1,-2.059192448E0,3.908287128E0,-7.300055784E-1,4.477487014E0
1.310466017E1,-1.466804013E0,4.739251024E0,-3.712144033E0,6.196130051E0
1.311465417E1,-7.584033121E-1,4.735360579E0,-4.707099232E0,6.719791558E0
1.312464817E1,-5.923782018E-1,3.937561213E0,-3.636369381E0,5.392446802E0
1.313464217E1,-1.247621573E0,2.992868096E0,-8.888182944E-1,3.362114958E0
1.314463617E1,-2.742959268E0,2.124148143E0,2.492283286E0,4.271686653E0
1.315463017E1,-4.756540949E0,1.558823839E0,4.877995804E0,6.989238630E0
1.316462417E1,-6.331869138E0,1.703590812E0,5.494990491E0,8.555098418E0
1.317461817E1,-7.321422679E0,3.064005321E0,4.739578176E0,9.244185197E0
