"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.855679167E0,5.448669434E-2,7.634124756E-2,9.893825684E0,9.894270233E0
9.865673167E0,5.089416504E-2,7.738906860E-2,9.879455566E0,9.879889755E0
9.875667167E0,5.209167480E-2,7.214996338E-2,9.879305878E0,9.879706665E0
9.885661167E0,4.805007935E-2,6.526428223E-2,9.922116852E0,9.922447836E0
9.895655167E0,5.703140259E-2,5.927673340E-2,9.839039612E0,9.839383456E0
9.905649167E0,4.520599365E-2,6.840774536E-2,9.869127045E0,9.869467657E0
9.915643167E0,4.430786133E-2,7.619155884E-2,9.842183075E0,9.842577712E0
9.925637167E0,3.772155762E-2,5.313949585E-2,9.790839844E0,9.791056714E0
9.935631167E0,4.819976807E-2,6.227050781E-2,9.865235138E0,9.865549410E0
9.945625167E0,4.999603271E-2,6.840774536E-2,9.815837860E0,9.816203549E0
9.955619167E0,4.805007935E-2,7.200027466E-2,9.783804474E0,9.784187387E0
9.965613167E0,1.197509766E-2,8.906478882E-2,9.882000275E0,9.882408885E0
9.975606167E0,3.906875610E-2,7.364685059E-2,9.752070465E0,9.752426805E0
9.985600167E0,3.367996216E-2,8.247848511E-2,9.879754944E0,9.880156618E0
9.995594167E0,3.757186890E-2,8.831634521E-2,9.846823425E0,9.847291150E0
1.000558817E1,2.754272461E-2,8.053253174E-2,9.846074982E0,9.846442842E0
1.001558217E1,7.185058594E-3,8.577163696E-2,9.879605255E0,9.879980182E0
1.002557617E1,2.395019531E-2,9.145980835E-2,9.884395294E0,9.884847436E0
1.003557017E1,4.086502075E-2,9.894424438E-2,9.866282959E0,9.866863703E0
1.004556417E1,3.472778320E-2,8.202941895E-2,9.895921326E0,9.896322232E0
1.005555817E1,3.682342529E-2,6.915618896E-2,9.827363892E0,9.827676206E0
1.006555217E1,2.784210205E-2,6.511459351E-2,9.856104126E0,9.856358538E0
1.007554617E1,3.697311401E-2,7.873626709E-2,9.803563385E0,9.803949278E0
1.008554017E1,7.349716187E-2,6.840774536E-2,9.806557159E0,9.807071162E0
1.009553417E1,7.394622803E-2,8.023315430E-2,9.831704865E0,9.832310306E0
1.010552817E1,6.361770630E-2,8.262817383E-2,9.771529999E0,9.772086427E0
1.011552217E1,6.646179199E-2,7.304809570E-2,9.836794281E0,9.837290019E0
1.012551617E1,7.259902954E-2,6.331832886E-2,9.832602997E0,9.833074876E0
1.013550917E1,8.726852417E-2,6.750961304E-2,9.773625641E0,9.774248386E0
1.014550317E1,4.266128540E-2,7.948471069E-2,9.879455566E0,9.879867413E0
1.015549717E1,5.179229736E-2,8.547225952E-2,9.814939728E0,9.815448528E0
1.016549117E1,4.805007935E-2,7.888595581E-2,9.835896149E0,9.836329847E0
1.017548517E1,3.817062378E-2,8.936416626E-2,9.910890198E0,9.911366579E0
1.018547917E1,2.439926147E-2,8.113128662E-2,9.796827393E0,9.797193709E0
1.019547317E1,2.619552612E-2,7.963439941E-2,9.918823700E0,9.919177962E0
1.020546717E1,4.924758911E-2,8.906478882E-2,9.833052063E0,9.833578735E0
1.021546117E1,6.735992432E-2,8.502319336E-2,9.834548950E0,9.835147145E0
1.022545517E1,4.056564331E-2,9.265731812E-2,9.849068756E0,9.849588129E0
1.023544917E1,3.906875610E-2,7.738906860E-2,9.791588287E0,9.791972050E0
1.024544317E1,5.224136353E-2,5.763015747E-2,9.809850311E0,9.810158690E0
1.025543717E1,5.313949585E-2,6.945556641E-2,9.810598755E0,9.810988524E0
1.026543117E1,4.146377563E-2,7.858657837E-2,9.806856537E0,9.807259058E0
1.027542517E1,4.206253052E-2,8.277786255E-2,9.840536499E0,9.840974546E0
1.028541917E1,4.266128540E-2,6.616241455E-2,9.844278717E0,9.844593486E0
1.029541317E1,5.403762817E-2,6.301895142E-2,9.790390778E0,9.790742721E0
1.030540617E1,1.960922241E-2,8.068222046E-2,9.886640625E0,9.886989278E0
1.031540017E1,4.236190796E-2,7.499404907E-2,9.823921051E0,9.824298624E0
1.032539417E1,5.328918457E-2,8.202941895E-2,9.893675995E0,9.894159553E0
1.033538817E1,3.427871704E-2,9.086105347E-2,9.884844360E0,9.885321380E0
1.034538217E1,6.376739502E-2,7.783813477E-2,9.867330780E0,9.867843826E0
1.035537617E1,5.448669434E-2,7.738906860E-2,9.904303894E0,9.904756105E0
1.036537017E1,6.586303711E-2,8.607101440E-2,9.819280701E0,9.819878800E0
1.037536417E1,6.840774536E-2,7.499404907E-2,9.816586304E0,9.817111102E0
1.038535817E1,5.164260864E-2,8.068222046E-2,9.841434631E0,9.841900842E0
1.039535217E1,4.236190796E-2,7.993377686E-2,9.763746185E0,9.764165275E0
1.040534617E1,4.505630493E-2,8.831634521E-2,9.845326538E0,9.845825739E0
1.041534017E1,4.131408691E-2,7.888595581E-2,9.781708832E0,9.782114164E0
1.042533417E1,5.358856201E-2,7.559280396E-2,9.828411713E0,9.828848498E0
1.043532817E1,5.044509888E-2,8.726852417E-2,9.830207977E0,9.830724764E0
1.044532217E1,7.244934082E-2,7.469467163E-2,9.838889923E0,9.839440183E0
1.045531617E1,4.909790039E-2,7.619155884E-2,9.815388794E0,9.815807299E0
1.046531017E1,4.415817261E-2,8.487350464E-2,9.908495178E0,9.908957067E0
1.047530317E1,6.496490479E-2,7.244934082E-2,9.821975098E0,9.822457135E0
1.048529717E1,5.448669434E-2,8.128097534E-2,9.918823700E0,9.919306376E0
1.049529117E1,6.526428223E-2,8.232879639E-2,9.891580353E0,9.892138259E0
1.050528517E1,6.855743408E-2,7.274871826E-2,9.852960663E0,9.853467731E0
1.051527917E1,6.795867920E-2,7.768844604E-2,9.921967163E0,9.922504032E0
1.052527317E1,4.999603271E-2,7.664062500E-2,9.790839844E0,9.791267448E0
1.053526717E1,4.191284180E-2,9.220825195E-2,9.865983582E0,9.866503488E0
1.054526117E1,5.149291992E-2,7.978408813E-2,9.797276459E0,9.797736628E0
1.055525517E1,6.496490479E-2,5.748046875E-2,9.792037354E0,9.792421558E0
1.056524917E1,4.640350342E-2,7.259902954E-2,9.810748444E0,9.811126792E0
1.057524317E1,5.089416504E-2,7.050338745E-2,9.785001984E0,9.785388330E0
1.058523717E1,6.286926270E-2,7.963439941E-2,9.804012451E0,9.804537436E0
1.059523117E1,5.688171387E-2,8.562194824E-2,9.860445099E0,9.860980894E0
1.060522517E1,4.251159668E-2,8.547225952E-2,9.767488403E0,9.767954876E0
1.061521917E1,3.562591553E-2,8.367599487E-2,9.881102142E0,9.881520653E0
1.062521317E1,3.951782227E-2,8.038284302E-2,9.865235138E0,9.865641763E0
1.063520617E1,3.472778320E-2,6.541397095E-2,9.839338989E0,9.839617714E0
1.064520017E1,1.975891113E-2,8.023315430E-2,9.965376892E0,9.965719461E0
1.065519417E1,1.960922241E-2,7.394622803E-2,9.821376343E0,9.821674289E0
1.066518817E1,2.409988403E-2,7.694000244E-2,9.933343506E0,9.933670710E0
1.067518217E1,1.002914429E-2,8.981323242E-2,9.840087433E0,9.840502410E0
1.068517617E1,3.023712158E-2,7.978408813E-2,9.842183075E0,9.842552894E0
1.069517017E1,3.248245239E-2,7.978408813E-2,9.822873230E0,9.823250944E0
1.070516417E1,5.583389282E-2,7.349716187E-2,9.779613190E0,9.780048742E0
1.071515817E1,6.331832886E-2,7.738906860E-2,9.761201477E0,9.761713607E0
1.072515217E1,6.496490479E-2,9.624984741E-2,9.833201752E0,9.833887388E0
1.073514617E1,8.951385498E-2,7.903564453E-2,9.769284668E0,9.770014447E0
1.074514017E1,1.143621826E-1,8.906478882E-2,9.840686188E0,9.841753700E0
1.075513417E1,1.088237000E-1,9.415420532E-2,9.851763153E0,9.852814057E0
1.076512817E1,1.061293030E-1,7.334747314E-2,9.798324280E0,9.799173535E0
1.077512217E1,8.038284302E-2,7.694000244E-2,9.916278992E0,9.916903257E0
1.078511617E1,8.113128662E-2,8.502319336E-2,9.843979340E0,9.844680821E0
1.079511017E1,6.795867920E-2,6.915618896E-2,9.887688446E0,9.888163822E0
1.080510392E1,5.328918457E-2,6.780899048E-2,9.918524323E0,9.918899260E0
1.081509692E1,4.385879517E-2,5.822891235E-2,9.850715332E0,9.850985065E0
1.082509092E1,4.879852295E-2,7.289840698E-2,9.933642883E0,9.934030220E0
1.083508492E1,2.619552612E-2,6.406677246E-2,9.823322296E0,9.823566139E0
1.084507892E1,3.757186890E-2,6.047424316E-2,9.824968872E0,9.825226823E0
1.085507292E1,3.113525391E-2,8.173004150E-2,9.817334747E0,9.817724316E0
1.086506692E1,5.538482666E-2,7.424560547E-2,9.756710815E0,9.757150497E0
1.087506092E1,2.454895020E-2,8.637039185E-2,9.805209961E0,9.805621086E0
1.088505492E1,3.068618774E-2,9.385482788E-2,9.770482178E0,9.770981136E0
1.089504892E1,3.053649902E-2,8.487350464E-2,9.785301361E0,9.785717077E0
1.090504292E1,1.736389160E-2,8.876541138E-2,9.823322296E0,9.823738684E0
1.091503692E1,2.320175171E-2,8.726852417E-2,9.854307861E0,9.854721586E0
1.092503092E1,3.832031250E-2,8.532257080E-2,9.777966614E0,9.778413956E0
1.093502492E1,4.415817261E-2,8.771759033E-2,9.958640900E0,9.959125107E0
1.094501892E1,5.074447632E-2,8.187973022E-2,9.796677704E0,9.797151286E0
1.095501292E1,2.799179077E-2,7.873626709E-2,9.955497437E0,9.955848138E0
1.096500692E1,3.921844482E-2,8.008346558E-2,9.870923309E0,9.871326072E0
1.097499992E1,5.373825073E-2,8.247848511E-2,9.888736267E0,9.889226232E0
1.098499392E1,5.792953491E-2,9.325607300E-2,9.878108368E0,9.878718412E0
1.099498792E1,7.065307617E-2,6.346801758E-2,9.835896149E0,9.836354665E0
1.100498192E1,7.170089722E-2,5.897735596E-2,9.800270233E0,9.800709974E0
1.101497592E1,7.289840698E-2,7.993377686E-2,9.841883698E0,9.842478260E0
1.102496992E1,8.217910767E-2,6.167175293E-2,9.726623383E0,9.727166043E0
1.103496392E1,6.286926270E-2,4.026626587E-2,9.849517822E0,9.849800772E0
1.104495792E1,6.481521606E-2,6.092330933E-2,9.759405212E0,9.759810590E0
1.105495192E1,7.753875732E-2,7.454498291E-2,9.816735992E0,9.817325234E0
1.106494592E1,5.508544922E-2,7.589218140E-2,9.837243347E0,9.837690313E0
1.107493992E1,5.867797852E-2,6.047424316E-2,9.862391052E0,9.862751011E0
1.108493392E1,7.200027466E-2,7.798782349E-2,9.805359650E0,9.805934122E0
1.109492792E1,5.628295898E-2,1.025367737E-1,9.914333038E0,9.915023003E0
1.110492192E1,4.550537109E-2,9.714797974E-2,9.836644592E0,9.837229554E0
1.111491592E1,3.367996216E-2,9.954299927E-2,9.947863312E0,9.948418348E0
1.112490992E1,3.787124634E-2,9.565109253E-2,9.860744476E0,9.861281103E0
1.113490392E1,4.939727783E-2,8.382568359E-2,9.896370392E0,9.896848679E0
1.114489792E1,5.568420410E-2,9.056167603E-2,9.898466034E0,9.899036921E0
1.115489092E1,4.834945679E-2,7.948471069E-2,9.800419922E0,9.800861500E0
1.116488492E1,2.634521484E-2,6.825805664E-2,9.845625916E0,9.845897770E0
1.117487892E1,2.140548706E-2,7.244934082E-2,9.769584045E0,9.769876126E0
1.118487292E1,3.727249146E-2,7.110214233E-2,9.764794006E0,9.765124000E0
1.119486692E1,4.834945679E-2,8.292755127E-2,9.807006226E0,9.807476014E0
1.120486092E1,3.742218018E-2,7.155120850E-2,9.762099609E0,9.762433548E0
1.121485492E1,4.056564331E-2,7.125183105E-2,9.848320312E0,9.848661603E0
1.122484892E1,4.730163574E-2,7.529342651E-2,9.823771362E0,9.824173773E0
1.123484292E1,5.328918457E-2,6.526428223E-2,9.832303619E0,9.832664625E0
1.124483692E1,6.301895142E-2,8.023315430E-2,9.899214478E0,9.899740200E0
1.125483092E1,5.343887329E-2,7.664062500E-2,9.860744476E0,9.861187105E0
1.126482492E1,4.790039063E-2,7.514373779E-2,9.901310120E0,9.901711120E0
1.127481892E1,5.852828979E-2,8.666976929E-2,9.930948486E0,9.931499134E0
1.128481292E1,7.409591675E-2,8.322692871E-2,9.865833893E0,9.866463162E0
1.129480692E1,6.541397095E-2,8.427474976E-2,9.916278992E0,9.916852841E0
1.130480092E1,6.691085815E-2,8.981323242E-2,9.876761169E0,9.877396149E0
1.131479492E1,8.502319336E-2,7.738906860E-2,9.812694397E0,9.813367890E0
1.132478892E1,6.601272583E-2,7.843688965E-2,9.842931519E0,9.843465391E0
1.133478192E1,5.777984619E-2,7.933502197E-2,9.778864746E0,9.779357253E0
1.134477592E1,5.792953491E-2,7.170089722E-2,9.777966614E0,9.778401094E0
1.135476992E1,4.071533203E-2,6.361770630E-2,9.806407471E0,9.806698345E0
1.136476392E1,5.688171387E-2,6.945556641E-2,9.780211945E0,9.780623972E0
1.137475792E1,4.056564331E-2,6.735992432E-2,9.843829651E0,9.844143697E0
1.138475192E1,4.909790039E-2,7.140151978E-2,9.833351440E0,9.833733235E0
1.139474592E1,5.613327026E-2,7.349716187E-2,9.806706848E0,9.807142906E0
1.140473992E1,1.901046753E-2,8.756790161E-2,9.896220703E0,9.896626382E0
1.141473392E1,3.936813354E-2,9.580078125E-2,9.815987549E0,9.816533971E0
1.142472792E1,4.191284180E-2,7.813751221E-2,9.907147980E0,9.907544764E0
1.143472192E1,4.505630493E-2,9.041198730E-2,9.889784088E0,9.890299981E0
1.144471592E1,5.628295898E-2,8.457412720E-2,9.843530273E0,9.844054490E0
1.145470992E1,4.700225830E-2,8.322692871E-2,9.907447357E0,9.907908410E0
1.146470392E1,3.936813354E-2,8.996292114E-2,9.812395020E0,9.812886385E0
1.147469792E1,4.430786133E-2,8.277786255E-2,9.820478210E0,9.820927026E0
1.148469192E1,2.559677124E-2,8.936416626E-2,9.834548950E0,9.834988267E0
1.149468592E1,4.730163574E-2,7.993377686E-2,9.757908325E0,9.758350359E0
1.150467892E1,5.343887329E-2,8.562194824E-2,9.811197510E0,9.811716639E0
1.151467292E1,4.041595459E-2,8.637039185E-2,9.795031128E0,9.795495296E0
1.152466692E1,4.161346436E-2,7.768844604E-2,9.808802490E0,9.809198411E0
1.153466092E1,5.029541016E-2,8.247848511E-2,9.878557434E0,9.879029776E0
1.154465492E1,6.077362061E-2,7.214996338E-2,9.821076965E0,9.821530014E0
1.155464892E1,5.478607178E-2,6.361770630E-2,9.841135254E0,9.841493373E0
1.156464292E1,5.792953491E-2,7.274871826E-2,9.923164673E0,9.923600422E0
1.157463692E1,6.496490479E-2,6.721023560E-2,9.806856537E0,9.807302014E0
1.158463092E1,5.748046875E-2,7.319778442E-2,9.929152222E0,9.929588398E0
1.159462492E1,5.448669434E-2,8.816665649E-2,9.867929535E0,9.868473816E0
1.160461892E1,5.493576050E-2,7.963439941E-2,9.842183075E0,9.842658546E0
1.161461292E1,4.490661621E-2,8.487350464E-2,9.906100159E0,9.906565523E0
1.162460692E1,6.212081909E-2,8.397537231E-2,9.782756653E0,9.783314295E0
1.163460092E1,3.742218018E-2,6.885681152E-2,9.808054047E0,9.808367135E0
1.164459492E1,2.499801636E-2,8.442443848E-2,9.802964630E0,9.803360032E0
1.165458892E1,5.583389282E-2,6.870712280E-2,9.742640076E0,9.743042324E0
1.166458292E1,6.092330933E-2,7.244934082E-2,9.833351440E0,9.833807051E0
1.167457692E1,4.400848389E-2,7.439529419E-2,9.772128754E0,9.772511028E0
1.168456992E1,4.535568237E-2,6.256988525E-2,9.848619690E0,9.848922881E0
1.169456392E1,4.251159668E-2,6.840774536E-2,9.840386810E0,9.840716408E0
1.170455792E1,4.939727783E-2,7.349716187E-2,9.840985565E0,9.841383989E0
1.171455192E1,6.256988525E-2,8.113128662E-2,9.888436890E0,9.888967661E0
1.172454592E1,4.475692749E-2,8.921447754E-2,9.896071014E0,9.896574353E0
1.173453992E1,6.092330933E-2,8.068222046E-2,9.842183075E0,9.842702320E0
1.174453392E1,4.251159668E-2,8.008346558E-2,9.932894440E0,9.933308238E0
1.175452792E1,4.819976807E-2,6.286926270E-2,9.870623932E0,9.870941828E0
1.176452192E1,5.463638306E-2,7.589218140E-2,9.851164398E0,9.851608232E0
1.177451592E1,4.385879517E-2,7.274871826E-2,9.898466034E0,9.898830527E0
1.178450992E1,4.939727783E-2,8.173004150E-2,9.760303345E0,9.760770527E0
1.179450392E1,5.328918457E-2,7.828720093E-2,9.860894165E0,9.861348912E0
1.180449867E1,5.792953491E-2,8.502319336E-2,9.747430115E0,9.747973052E0
1.181449267E1,7.379653931E-2,7.289840698E-2,9.786349182E0,9.786898918E0
1.182448667E1,5.478607178E-2,8.831634521E-2,9.812844086E0,9.813394435E0
1.183448067E1,6.212081909E-2,8.367599487E-2,9.788893890E0,9.789448619E0
1.184447467E1,7.649093628E-2,8.247848511E-2,9.836494904E0,9.837138077E0
1.185446767E1,7.274871826E-2,7.679031372E-2,9.885592804E0,9.886158719E0
1.186446167E1,7.334747314E-2,7.334747314E-2,9.784702606E0,9.785252413E0
1.187445567E1,5.254074097E-2,8.083190918E-2,9.940977631E0,9.941445095E0
1.188444967E1,7.349716187E-2,7.095245361E-2,9.845027161E0,9.845557164E0
1.189444367E1,8.966354370E-2,7.050338745E-2,9.918224945E0,9.918880801E0
1.190443767E1,6.361770630E-2,7.304809570E-2,9.887089691E0,9.887564199E0
1.191443167E1,6.930587769E-2,6.915618896E-2,9.873767395E0,9.874252805E0
1.192442567E1,5.284011841E-2,7.110214233E-2,9.868677979E0,9.869075572E0
1.193441967E1,5.643264771E-2,7.679031372E-2,9.854307861E0,9.854768634E0
1.194441367E1,6.242019653E-2,7.185058594E-2,9.758058014E0,9.758522172E0
1.195440767E1,3.323089600E-2,7.738906860E-2,9.847272491E0,9.847632654E0
1.196440167E1,4.819976807E-2,6.990463257E-2,9.731712799E0,9.732083224E0
1.197439567E1,4.161346436E-2,7.634124756E-2,9.792785797E0,9.793171771E0
1.198438967E1,4.475692749E-2,9.026229858E-2,9.822873230E0,9.823389891E0
1.199438367E1,5.104385376E-2,7.574249268E-2,9.767488403E0,9.767915443E0
1.200437767E1,4.445755005E-2,7.619155884E-2,9.873917084E0,9.874311126E0
1.201437167E1,3.562591553E-2,8.352630615E-2,9.839338989E0,9.839758005E0
1.202436567E1,4.131408691E-2,8.232879639E-2,9.835297394E0,9.835728733E0
1.203435867E1,2.993774414E-2,8.696914673E-2,9.927655334E0,9.928081403E0
1.204435267E1,3.817062378E-2,8.876541138E-2,9.859846344E0,9.860319783E0
1.205434667E1,3.607498169E-2,7.424560547E-2,9.917925568E0,9.918269072E0
1.206434067E1,2.335144043E-2,8.173004150E-2,9.924511871E0,9.924875867E0
1.207433467E1,4.550537109E-2,7.634124756E-2,9.840536499E0,9.840937827E0
1.208432867E1,4.505630493E-2,8.726852417E-2,9.933044128E0,9.933529661E0
1.209432267E1,4.655319214E-2,8.232879639E-2,9.794282684E0,9.794739329E0
1.210431667E1,2.888992310E-2,6.406677246E-2,9.820927277E0,9.821178735E0
1.211431067E1,1.916015625E-2,7.140151978E-2,9.808802490E0,9.809081077E0
1.212430467E1,4.146377563E-2,7.185058594E-2,9.727820892E0,9.728174601E0
1.213429867E1,5.373825073E-2,7.604187012E-2,9.816137238E0,9.816578856E0
1.214429267E1,3.098556519E-2,7.544311523E-2,9.768386536E0,9.768727004E0
1.215428667E1,7.289840698E-2,7.649093628E-2,9.822573853E0,9.823142172E0
1.216428067E1,5.164260864E-2,8.412506104E-2,9.859996033E0,9.860490137E0
1.217427467E1,5.328918457E-2,8.187973022E-2,9.846673737E0,9.847158357E0
1.218426867E1,5.478607178E-2,7.229965210E-2,9.844428406E0,9.844846337E0
1.219426267E1,6.421646118E-2,7.110214233E-2,9.934840393E0,9.935302356E0
1.220425667E1,7.259902954E-2,7.379653931E-2,9.819879456E0,9.820425096E0
1.221424967E1,5.658233643E-2,8.517288208E-2,9.963580627E0,9.964105324E0
1.222424367E1,6.107299805E-2,8.382568359E-2,9.850565643E0,9.851111620E0
1.223423767E1,6.286926270E-2,6.122268677E-2,9.871372375E0,9.871762423E0
1.224423167E1,4.805007935E-2,7.529342651E-2,9.885892181E0,9.886295673E0
1.225422567E1,6.361770630E-2,7.319778442E-2,9.749825134E0,9.750307445E0
1.226421967E1,6.077362061E-2,6.646179199E-2,9.832602997E0,9.833015422E0
1.227421367E1,5.957611084E-2,6.855743408E-2,9.743538208E0,9.743961527E0
1.228420767E1,5.104385376E-2,6.810836792E-2,9.737550659E0,9.737922626E0
1.229420167E1,5.882766724E-2,7.918533325E-2,9.824669495E0,9.825164716E0
1.230419567E1,4.954696655E-2,7.185058594E-2,9.757459259E0,9.757849589E0
1.231418967E1,6.092330933E-2,6.915618896E-2,9.852960663E0,9.853391703E0
1.232418367E1,5.224136353E-2,8.472381592E-2,9.863887939E0,9.864390126E0
1.233417767E1,6.960525513E-2,8.637039185E-2,9.848919067E0,9.849543722E0
1.234417167E1,5.852828979E-2,8.756790161E-2,9.912836151E0,9.913395698E0
1.235416567E1,5.822891235E-2,8.711883545E-2,9.913135529E0,9.913689339E0
1.236415967E1,5.373825073E-2,8.472381592E-2,9.865833893E0,9.866344020E0
1.237415367E1,3.817062378E-2,9.101074219E-2,9.958640900E0,9.959129908E0
1.238414767E1,5.074447632E-2,8.592132568E-2,9.855355682E0,9.855860850E0
1.239414167E1,4.805007935E-2,7.634124756E-2,9.887389069E0,9.887800533E0
1.240413467E1,4.715194702E-2,8.098159790E-2,9.871971130E0,9.872415881E0
1.241412867E1,5.568420410E-2,7.559280396E-2,9.748178558E0,9.748630684E0
1.242412267E1,3.203338623E-2,7.544311523E-2,9.823022919E0,9.823364854E0
1.243411667E1,2.963836670E-2,8.816665649E-2,9.726324005E0,9.726768757E0
1.244411067E1,4.745132446E-2,6.960525513E-2,9.749376068E0,9.749740009E0
1.245410467E1,2.664459229E-2,7.723937988E-2,9.795031128E0,9.795371900E0
1.246409867E1,3.966751099E-2,7.604187012E-2,9.749376068E0,9.749753309E0
1.247409267E1,4.086502075E-2,8.801696777E-2,9.873917084E0,9.874393931E0
1.248408667E1,4.445755005E-2,9.160949707E-2,9.844727783E0,9.845254385E0
1.249408067E1,5.852828979E-2,8.023315430E-2,9.859846344E0,9.860346487E0
1.250407467E1,3.996688843E-2,9.475296021E-2,9.917626190E0,9.918159342E0
1.251406867E1,5.343887329E-2,9.235794067E-2,9.875413971E0,9.875990421E0
1.252406267E1,5.867797852E-2,8.652008057E-2,9.910141754E0,9.910693135E0
1.253405667E1,5.358856201E-2,8.382568359E-2,9.944869537E0,9.945367193E0
1.254405067E1,6.661148071E-2,6.960525513E-2,9.845326538E0,9.845797917E0
1.255404467E1,6.286926270E-2,7.753875732E-2,9.912387085E0,9.912889716E0
1.256403867E1,5.598358154E-2,6.301895142E-2,9.827513580E0,9.827875087E0
1.257403267E1,6.795867920E-2,5.104385376E-2,9.788444824E0,9.788813816E0
1.258402567E1,4.011657715E-2,6.601272583E-2,9.807604980E0,9.807909179E0
1.259401967E1,5.493576050E-2,6.017486572E-2,9.747729492E0,9.748070025E0
1.260401367E1,5.119354248E-2,6.601272583E-2,9.762398987E0,9.762756395E0
1.261400767E1,5.089416504E-2,7.664062500E-2,9.820478210E0,9.820909137E0
1.262400167E1,6.227050781E-2,7.095245361E-2,9.743837585E0,9.744294883E0
1.263399567E1,4.655319214E-2,9.490264893E-2,9.905800781E0,9.906364764E0
1.264398967E1,6.391708374E-2,8.951385498E-2,9.794282684E0,9.794900276E0
1.265398367E1,6.750961304E-2,8.622070312E-2,9.859546967E0,9.860155067E0
1.266397767E1,5.748046875E-2,9.654922485E-2,9.918823700E0,9.919460134E0
1.267397167E1,6.765930176E-2,9.819580078E-2,9.831255798E0,9.831978985E0
1.268396567E1,6.077362061E-2,9.190887451E-2,9.934990082E0,9.935601069E0
1.269395967E1,5.643264771E-2,8.517288208E-2,9.906399536E0,9.906926407E0
1.270395367E1,6.735992432E-2,7.140151978E-2,9.854457550E0,9.854946430E0
1.271394767E1,4.505630493E-2,8.801696777E-2,9.919871521E0,9.920364310E0
1.272394167E1,6.137237549E-2,8.053253174E-2,9.764195251E0,9.764720220E0
1.273393567E1,5.553451538E-2,8.427474976E-2,9.831704865E0,9.832222885E0
1.274392967E1,4.296066284E-2,8.831634521E-2,9.765542450E0,9.766036286E0
1.275392367E1,5.418731689E-2,8.367599487E-2,9.793085175E0,9.793592557E0
1.276391767E1,5.658233643E-2,9.190887451E-2,9.748328247E0,9.748925706E0
1.277391067E1,3.472778320E-2,9.385482788E-2,9.829758911E0,9.830268308E0
1.278390467E1,5.074447632E-2,7.783813477E-2,9.763746185E0,9.764188310E0
1.279389867E1,4.849914551E-2,7.948471069E-2,9.894723816E0,9.895161918E0
1.280389254E1,6.152206421E-2,6.361770630E-2,9.793234863E0,9.793634732E0
1.281388654E1,5.463638306E-2,6.316864014E-2,9.898016968E0,9.898369326E0
1.282388054E1,3.652404785E-2,6.780899048E-2,9.890981598E0,9.891281466E0
1.283387454E1,4.834945679E-2,6.331832886E-2,9.883048096E0,9.883369190E0
1.284386854E1,5.284011841E-2,5.837860107E-2,9.930349731E0,9.930661908E0
1.285386254E1,5.403762817E-2,7.379653931E-2,9.895771637E0,9.896194333E0
1.286385654E1,5.972579956E-2,7.589218140E-2,9.865384827E0,9.865857518E0
1.287385054E1,4.879852295E-2,8.202941895E-2,9.924960938E0,9.925419877E0
1.288384454E1,5.448669434E-2,7.289840698E-2,9.728719025E0,9.729144713E0
1.289383854E1,4.550537109E-2,8.187973022E-2,9.886640625E0,9.887084397E0
1.290383254E1,5.104385376E-2,9.295669556E-2,9.713899841E0,9.714478707E0
1.291382654E1,5.972579956E-2,8.023315430E-2,9.779164124E0,9.779675633E0
1.292382054E1,4.340972900E-2,8.786727905E-2,9.777218170E0,9.777709354E0
1.293381454E1,6.271957397E-2,8.367599487E-2,9.791737976E0,9.792296360E0
1.294380854E1,7.020401001E-2,8.217910767E-2,9.806407471E0,9.807003084E0
1.295380154E1,6.691085815E-2,8.741821289E-2,9.896520081E0,9.897132348E0
1.296379554E1,7.544311523E-2,8.307723999E-2,9.776469727E0,9.777113777E0
1.297378954E1,5.254074097E-2,8.891510010E-2,9.956844635E0,9.957380253E0
1.298378354E1,6.975494385E-2,8.098159790E-2,9.800719299E0,9.801302085E0
1.299377754E1,8.038284302E-2,8.532257080E-2,9.945168915E0,9.945859746E0
1.300377154E1,6.212081909E-2,7.948471069E-2,9.873318329E0,9.873833685E0
1.301376554E1,7.454498291E-2,7.589218140E-2,9.932445374E0,9.933015035E0
1.302375954E1,7.050338745E-2,6.511459351E-2,9.835746460E0,9.836214671E0
1.303375354E1,5.837860107E-2,7.349716187E-2,9.912985840E0,9.913430191E0
1.304374754E1,5.463638306E-2,7.753875732E-2,9.714648285E0,9.715111358E0
1.305374154E1,3.727249146E-2,8.187973022E-2,9.901759186E0,9.902167869E0
1.306373554E1,3.802093506E-2,6.840774536E-2,9.674681396E0,9.674997950E0
1.307372954E1,5.269042969E-2,6.571334839E-2,9.832004242E0,9.832365023E0
1.308372354E1,3.622467041E-2,8.801696777E-2,9.760303345E0,9.760767418E0
1.309371754E1,3.936813354E-2,7.229965210E-2,9.787995758E0,9.788341946E0
1.310371154E1,4.415817261E-2,7.993377686E-2,9.859546967E0,9.859969865E0
1.311370554E1,5.104385376E-2,8.367599487E-2,9.860445099E0,9.860932243E0
1.312369954E1,5.658233643E-2,7.619155884E-2,9.814340973E0,9.814799817E0
1.313369354E1,3.203338623E-2,9.086105347E-2,9.980196075E0,9.980661079E0
1.314368754E1,5.059478760E-2,8.307723999E-2,9.825567627E0,9.826049097E0
1.315368054E1,5.508544922E-2,8.128097534E-2,9.944121094E0,9.944605841E0
