"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.119162875E0,3.939058685E-1,-1.164116536E0,2.988447601E-1,1.264767700E0
3.129158875E0,4.572206891E-1,-1.175279821E0,3.368756354E-1,1.305304030E0
3.139154875E0,5.832115218E-1,-1.108817810E0,9.056869268E-2,1.256111182E0
3.149150875E0,7.944962740E-1,-8.829769260E-1,-5.091498113E-1,1.292325853E0
3.159146875E0,9.776540186E-1,-5.515386895E-1,-1.379464007E0,1.778460922E0
3.169143875E0,1.042072793E0,-2.332169272E-1,-2.282543076E0,2.519981892E0
3.179139875E0,1.034740970E0,2.048601012E-2,-3.049339920E0,3.220183612E0
3.189135875E0,1.006160072E0,2.559809417E-1,-3.521111990E0,3.670982699E0
3.199131875E0,9.288594425E-1,4.206420428E-1,-3.756045513E0,3.891991455E0
3.209127875E0,7.007345630E-1,4.952413683E-1,-3.754837478E0,3.851635682E0
3.219123875E0,4.442467408E-1,4.676442646E-1,-3.656729971E0,3.713181978E0
3.229120875E0,2.849932909E-1,3.576528391E-1,-3.490130517E0,3.519964170E0
3.239116875E0,2.430860040E-1,1.840180162E-1,-3.236108758E0,3.250438945E0
3.249112875E0,2.696273929E-1,-7.051356526E-2,-2.850786018E0,2.864376374E0
3.259108875E0,3.299599873E-1,-3.567294907E-1,-2.464511935E0,2.511961107E0
3.269104875E0,4.730039321E-1,-5.917640980E-1,-2.101034977E0,2.233442509E0
3.279100875E0,6.802829030E-1,-7.114047083E-1,-1.814599763E0,2.064377336E0
3.289097875E0,8.758003458E-1,-7.147222723E-1,-1.664696449E0,2.012229718E0
3.299093875E0,9.598185490E-1,-6.624866829E-1,-1.637695761E0,2.010519251E0
3.309089875E0,8.976763876E-1,-6.151143689E-1,-1.665785201E0,1.989730866E0
3.319085875E0,8.309985410E-1,-5.470561774E-1,-1.508008611E0,1.806631951E0
3.329081875E0,6.595928228E-1,-5.806956476E-1,-1.045331300E0,1.365645508E0
3.339077875E0,4.033178392E-1,-7.488443571E-1,-4.893692654E-1,9.812825426E-1
3.349074875E0,2.061070427E-1,-1.014269283E0,2.361889207E-1,1.061606093E0
3.359070875E0,2.047329471E-1,-1.322688859E0,1.037483168E0,1.693455851E0
3.369066875E0,2.545579487E-1,-1.539780773E0,1.828882756E0,2.404274675E0
3.379062875E0,2.937483269E-1,-1.709628501E0,2.632544541E0,3.152682738E0
3.389058875E0,4.283158556E-1,-1.724321238E0,3.311377042E0,3.757919121E0
3.399054875E0,7.362164909E-1,-1.426900421E0,3.916968489E0,4.233284975E0
3.409051875E0,8.403635877E-1,-8.682222082E-1,4.234305069E0,4.403335120E0
3.419047875E0,4.315923429E-1,-2.897513895E-1,4.132407396E0,4.164975234E0
3.429043875E0,-4.152829966E-1,9.324891016E-2,3.861305335E0,3.884692294E0
3.439039875E0,-1.286807858E0,2.567521529E-1,3.428664002E0,3.671175966E0
3.449035875E0,-1.893275219E0,3.180983987E-1,2.893101733E0,3.472134110E0
3.459031875E0,-2.201788350E0,2.271821987E-1,2.310760569E0,3.199859074E0
3.469028875E0,-2.142669491E0,1.325900734E-1,1.793101305E0,2.797110110E0
3.479024875E0,-1.708271947E0,1.356615427E-1,1.484220384E0,2.267048135E0
3.489020875E0,-9.448240954E-1,2.875603648E-1,1.528476790E0,1.819787029E0
3.499016875E0,-1.581756619E-1,5.699686747E-1,2.062045158E0,2.145207231E0
3.509012875E0,3.948423001E-1,9.426672768E-1,2.819958912E0,2.999448333E0
3.519008875E0,6.866271320E-1,1.270455681E0,3.249083730E0,3.555567401E0
3.529004875E0,7.301760247E-1,1.488188889E0,3.035854486E0,3.458941407E0
3.539001875E0,5.008771706E-1,1.605045201E0,2.275907655E0,2.829629604E0
3.548997875E0,1.381767225E-1,1.617881009E0,1.129984365E0,1.978255907E0
3.558993875E0,-1.857853371E-1,1.534168177E0,1.631490111E-2,1.545462508E0
3.568989875E0,-4.666563410E-1,1.331329143E0,-7.579470831E-1,1.601464707E0
3.578985875E0,-6.033037242E-1,1.077527312E0,-1.160066535E0,1.694342014E0
3.588982125E0,-6.513511723E-1,7.913903792E-1,-1.112579543E0,1.512742649E0
3.598979125E0,-6.254684722E-1,5.072505625E-1,-7.927421093E-1,1.130023891E0
3.608975125E0,-4.989566526E-1,2.931911238E-1,-4.251376015E-1,7.180952280E-1
3.618971125E0,-3.674969190E-1,1.222428771E-1,6.734764516E-2,3.931068707E-1
3.628967125E0,-2.645163417E-1,-3.357650299E-2,4.855650669E-1,5.539582212E-1
3.638963125E0,-7.393190235E-2,-1.969212497E-1,7.090398020E-1,7.395818721E-1
3.648959125E0,2.462417462E-1,-2.028294956E-1,4.700617594E-1,5.680958189E-1
3.658956125E0,5.705110770E-1,1.278128251E-2,-2.439300495E-1,6.206030287E-1
3.668952125E0,7.308238962E-1,2.260704602E-1,-1.360581594E0,1.560895158E0
3.678948125E0,8.561943394E-1,3.789636744E-1,-2.567014795E0,2.732443443E0
3.688944125E0,9.713035038E-1,4.069859438E-1,-3.596332326E0,3.747355635E0
3.698940125E0,1.074749520E0,4.491297871E-1,-4.304726595E0,4.459537550E0
3.708936125E0,1.143313970E0,4.888076404E-1,-4.613749019E0,4.778365804E0
3.718932125E0,1.136412502E0,4.292259747E-1,-4.665325554E0,4.820884860E0
3.728929125E0,1.059324857E0,2.764061979E-1,-4.451354299E0,4.584007486E0
3.738925125E0,8.656823239E-1,1.621232999E-1,-4.077769843E0,4.171797783E0
3.748921125E0,6.789441830E-1,7.822942313E-2,-3.661763839E0,3.724996571E0
3.758917125E0,5.775078553E-1,-9.468088414E-2,-3.105576686E0,3.160235172E0
3.768913125E0,5.141006488E-1,-2.887553895E-1,-2.605067890E0,2.670965717E0
3.778909125E0,4.756025809E-1,-4.542598418E-1,-2.176787410E0,2.273973009E0
3.788906125E0,3.967882535E-1,-5.112204200E-1,-1.951647972E0,2.056141300E0
3.798902125E0,2.921333259E-1,-4.752372396E-1,-1.984161415E0,2.061089235E0
3.808898125E0,1.832599247E-1,-3.440148299E-1,-2.111165863E0,2.146846921E0
3.818894125E0,5.752841592E-2,-7.910233933E-2,-2.120469368E0,2.122723966E0
3.828890125E0,-1.061740342E-1,2.691615891E-1,-1.938136811E0,1.959616081E0
3.838886125E0,-5.501133576E-1,5.025891988E-1,-1.573973975E0,1.741440404E0
3.848883125E0,-1.049305068E0,6.945765679E-1,-1.089951988E0,1.664774180E0
3.858879125E0,-1.409051503E0,7.905495496E-1,-3.890854239E-1,1.661861064E0
3.868875125E0,-1.724664031E0,7.563554710E-1,6.271407759E-1,1.984904323E0
3.878871125E0,-1.963970979E0,6.049432104E-1,1.918811179E0,2.811578673E0
3.888867125E0,-2.028613995E0,3.756914994E-1,3.050703490E0,3.682826446E0
3.898863125E0,-1.790530576E0,2.224708412E-1,3.700239687E0,4.116705814E0
3.908859125E0,-1.444603159E0,1.600929639E-1,3.908141533E0,4.169661651E0
3.918856125E0,-1.368175957E0,1.581796087E-2,3.848371294E0,4.084374772E0
3.928852125E0,-1.555369889E0,-2.355854881E-1,3.587198975E0,3.916972364E0
3.938848125E0,-1.625242069E0,-4.864343286E-1,3.243889648E0,3.660717169E0
3.948844125E0,-1.608079614E0,-7.078409035E-1,3.197800725E0,3.648683087E0
3.958840125E0,-1.612651552E0,-9.205131269E-1,3.434799485E0,3.904591777E0
3.968836125E0,-1.583509029E0,-1.057768621E0,3.787568437E0,4.239345465E0
3.978833125E0,-1.346500914E0,-9.223620895E-1,4.233902780E0,4.537592896E0
3.988829125E0,-9.659854612E-1,-4.225597834E-1,4.665895658E0,4.783541258E0
3.998825125E0,-5.069307929E-1,1.869001088E-1,4.857594284E0,4.887548742E0
4.008821125E0,1.693470597E-2,8.351862437E-1,4.535894512E0,4.612175394E0
4.018817125E0,3.742311573E-1,1.291117549E0,3.709626807E0,3.945676689E0
4.028813125E0,5.313426259E-1,1.566178028E0,2.510965140E0,3.006689963E0
4.038810125E0,5.840912354E-1,1.680492117E0,1.336182917E0,2.224994633E0
4.048806125E0,4.730657664E-1,1.604977812E0,3.418434298E-1,1.707806174E0
4.058802125E0,3.419703144E-1,1.351399418E0,-3.092586511E-1,1.427888300E0
4.068798125E0,2.793840569E-1,9.134228662E-1,-4.137706143E-1,1.040962490E0
4.078794125E0,1.768352965E-1,3.200922992E-1,2.475652635E-2,3.665278812E-1
4.088790125E0,2.391327015E-1,-2.440211930E-1,6.266677362E-1,7.137529286E-1
4.098786125E0,5.388703313E-1,-6.662294856E-1,1.237204759E0,1.504964643E0
4.108783125E0,8.875839472E-1,-8.660228511E-1,1.535492864E0,1.973712030E0
4.118779125E0,1.245120719E0,-9.120848771E-1,1.563498103E0,2.196986742E0
4.128775125E0,1.612568521E0,-7.771922433E-1,1.385939798E0,2.263897998E0
4.138771125E0,1.915221281E0,-3.467413500E-1,7.756126910E-1,2.095203371E0
4.148767125E0,1.879306220E0,1.040370961E-1,-2.441580909E-1,1.897953835E0
4.158763125E0,1.637708625E0,3.616448063E-1,-1.535849544E0,2.274139470E0
4.168760125E0,1.413098069E0,5.717738564E-1,-2.799829872E0,3.187917629E0
4.178756125E0,1.248097829E0,6.864853370E-1,-3.797581210E0,4.055938036E0
4.188752125E0,1.142412037E0,6.807438098E-1,-4.473674875E0,4.667149482E0
4.198748125E0,9.927291638E-1,5.700404493E-1,-4.777689158E0,4.912918786E0
4.208744125E0,8.057890016E-1,4.131938595E-1,-4.756419327E0,4.841853973E0
4.218740125E0,6.867610332E-1,2.376775488E-1,-4.440006607E0,4.499087686E0
4.228736125E0,5.669056839E-1,7.542199217E-2,-4.020637869E0,4.061108150E0
4.238733125E0,4.537161604E-1,-9.774731934E-2,-3.556232121E0,3.586390914E0
4.248729125E0,3.690174875E-1,-3.536778288E-1,-3.180353803E0,3.221166283E0
4.258725125E0,3.751009306E-1,-6.257250188E-1,-2.979931716E0,3.067935061E0
4.268721125E0,4.493740180E-1,-8.240783612E-1,-2.949237342E0,3.095002916E0
4.278717125E0,5.731657130E-1,-9.157958856E-1,-2.900100850E0,3.094799828E0
4.288713125E0,6.127566254E-1,-9.437374634E-1,-2.778771710E0,2.997946513E0
4.298709125E0,5.405932134E-1,-9.873903635E-1,-2.648531413E0,2.877828938E0
4.308706125E0,3.989917767E-1,-1.099786054E0,-2.494468975E0,2.755194961E0
4.318702125E0,2.855844444E-1,-1.244224926E0,-2.101186420E0,2.458584656E0
4.328698125E0,2.199041328E-1,-1.423395308E0,-1.302105344E0,1.941620549E0
4.338694125E0,1.118452486E-1,-1.693032056E0,-3.464370024E-1,1.731729049E0
4.348690125E0,1.317918554E-1,-1.899621202E0,7.381180054E-1,2.042240924E0
4.358686125E0,2.698419857E-1,-2.008175930E0,1.961296463E0,2.819976787E0
4.368683125E0,4.583094406E-1,-2.005610025E0,3.120364294E0,3.737538287E0
4.378679125E0,6.976447481E-1,-1.882745260E0,3.966803139E0,4.446005516E0
4.388675125E0,8.143116108E-1,-1.575880167E0,4.478950818E0,4.817416541E0
4.398671125E0,7.812988159E-1,-1.127831566E0,4.842968643E0,5.033565055E0
4.408667125E0,4.581498116E-1,-7.173675527E-1,4.917447553E0,4.990571900E0
4.418663125E0,-1.442423317E-1,-4.274200621E-1,4.794077734E0,4.815254415E0
4.428659125E0,-7.170323610E-1,-4.306800310E-1,4.452605018E0,4.530486965E0
4.438656125E0,-1.066734449E0,-6.622410268E-1,3.868269369E0,4.066939079E0
4.448652125E0,-1.187244101E0,-8.266261393E-1,3.308910102E0,3.611335680E0
4.458648125E0,-8.714956257E-1,-7.351088820E-1,2.869232814E0,3.087456337E0
4.468644125E0,-1.042470843E-1,-4.016972834E-1,2.750265949E0,2.781400897E0
4.478640125E0,6.247273377E-1,4.303112179E-2,2.804558516E0,2.873618693E0
4.488636125E0,1.062302552E0,5.470431308E-1,2.596782970E0,2.858500427E0
4.498632125E0,1.137338408E0,1.091468902E0,2.000576304E0,2.546988136E0
4.508629125E0,8.589469162E-1,1.482608306E0,1.282014311E0,2.139971469E0
4.518625125E0,3.312640625E-1,1.634658571E0,4.465033275E-1,1.726618008E0
4.528621125E0,-3.170743319E-1,1.660121734E0,-2.930870068E-1,1.715354277E0
4.538617125E0,-9.984360462E-1,1.559766702E0,-7.797209448E-1,2.009405747E0
4.548613125E0,-1.523398483E0,1.292616190E0,-1.094733256E0,2.278166029E0
4.558609125E0,-1.715022557E0,8.396161674E-1,-1.104061319E0,2.205721895E0
4.568605125E0,-1.685435938E0,3.403235923E-1,-8.679682928E-1,1.926105762E0
4.578602125E0,-1.535625303E0,-2.160743527E-2,-3.369721144E-1,1.572311088E0
4.588598625E0,-1.327532254E0,-2.764423958E-1,4.300428307E-1,1.422567791E0
4.598594625E0,-1.025936963E0,-3.939729653E-1,1.012781020E0,1.494485445E0
4.608590625E0,-6.177481011E-1,-4.037865666E-1,1.241122393E0,1.443967140E0
4.618586625E0,-1.124001494E-1,-2.313284958E-1,1.067232631E0,1.097785114E0
4.628582625E0,2.813791269E-1,2.190401336E-1,5.430572301E-1,6.496644891E-1
4.638579625E0,3.595613703E-1,7.464342079E-1,-3.075968724E-1,8.837783894E-1
4.648575625E0,2.483695480E-1,1.166299887E0,-1.418754957E0,1.853323633E0
4.658571625E0,7.589013487E-2,1.410694863E0,-2.577539783E0,2.939307851E0
4.668567625E0,-5.951559216E-2,1.498862396E0,-3.573412410E0,3.875487949E0
4.678563625E0,-6.886353582E-2,1.500661292E0,-4.268477367E0,4.525110554E0
4.688559625E0,-9.000619054E-3,1.433325342E0,-4.606363986E0,4.824219285E0
4.698555625E0,1.671531844E-1,1.208648273E0,-4.638878598E0,4.796661910E0
4.708551625E0,4.184773305E-1,8.087567559E-1,-4.412145794E0,4.505134990E0
4.718548625E0,6.332747975E-1,3.645827398E-1,-3.970643005E0,4.037321317E0
4.728544625E0,8.183502826E-1,-1.920788415E-2,-3.397839235E0,3.495050442E0
4.738540625E0,9.835063505E-1,-3.754189826E-1,-2.595217670E0,2.800603312E0
4.748536625E0,9.323753732E-1,-6.731093927E-1,-1.650516366E0,2.011617351E0
4.758532625E0,5.816792589E-1,-9.054033369E-1,-1.127160745E0,1.558395748E0
4.768528625E0,1.638886839E-1,-1.026598137E0,-1.243611553E0,1.620904973E0
4.778525625E0,-7.179766864E-2,-9.355542120E-1,-1.774745141E0,2.007520088E0
4.788521625E0,-1.984580076E-1,-5.941077351E-1,-2.308880104E0,2.392337125E0
4.798517625E0,-3.761507982E-1,-9.803058039E-2,-2.570693863E0,2.599916605E0
4.808513625E0,-5.448263052E-1,2.388859124E-1,-2.574336094E0,2.642178742E0
4.818509625E0,-6.781498387E-1,4.183004157E-1,-2.244207560E0,2.381455441E0
4.828505625E0,-8.841270733E-1,5.156872907E-1,-1.626269717E0,1.921553345E0
4.838501625E0,-1.037499832E0,5.620216508E-1,-7.498890352E-1,1.398072889E0
4.848498625E0,-1.176852722E0,5.753465782E-1,7.100408453E-1,1.490021482E0
4.858494625E0,-1.407516609E0,4.789331549E-1,2.244095294E0,2.691921927E0
4.868490625E0,-1.575389878E0,3.164035101E-1,3.368350557E0,3.731990076E0
4.878486625E0,-1.651702766E0,1.663906344E-1,3.871773605E0,4.212652220E0
4.888482625E0,-1.657455842E0,-8.420648351E-3,3.824856132E0,4.168543535E0
4.898478625E0,-1.600793691E0,-2.876476344E-1,3.471293128E0,3.833426350E0
4.908474625E0,-1.603600062E0,-6.074551012E-1,3.012452760E0,3.466324637E0
4.918471625E0,-1.564828637E0,-9.372256386E-1,2.583330281E0,3.162384528E0
4.928467625E0,-1.465204069E0,-1.358794538E0,2.455860980E0,3.166133085E0
4.938463625E0,-1.317421833E0,-1.668245709E0,2.637083150E0,3.387159809E0
4.948459625E0,-1.250903908E0,-1.717398573E0,3.008768429E0,3.683328102E0
4.958455625E0,-9.856411690E-1,-1.370504318E0,3.374298345E0,3.773017350E0
4.968451625E0,-5.826282620E-1,-7.794609629E-1,3.984709067E0,4.101819284E0
4.978447625E0,-1.962240788E-1,-1.640376417E-1,4.422912857E0,4.430301387E0
4.988444625E0,1.943898073E-1,4.162834552E-1,4.351524786E0,4.375711059E0
4.998440625E0,5.872601339E-1,9.431851939E-1,3.734241246E0,3.896027523E0
5.008436625E0,8.270626339E-1,1.328526426E0,2.719399082E0,3.137538276E0
5.018432625E0,7.547347690E-1,1.541674540E0,1.643798500E0,2.376648579E0
5.028428625E0,5.376908018E-1,1.553925042E0,8.245667499E-1,1.839484917E0
5.038424625E0,3.933851740E-1,1.327451854E0,3.821991581E-1,1.436299592E0
5.048420625E0,2.312652728E-1,8.701222609E-1,3.090136528E-1,9.518853991E-1
5.058417625E0,6.189277768E-2,2.799842736E-1,5.120570469E-1,5.868767576E-1
5.068413625E0,8.547576785E-2,-2.126757317E-1,7.319152790E-1,7.669661332E-1
5.078409625E0,2.608869749E-1,-5.666302800E-1,9.968953049E-1,1.175981351E0
5.088405625E0,4.392940030E-1,-7.274125575E-1,1.130510615E0,1.414271013E0
5.098401625E0,5.550074771E-1,-6.996027613E-1,1.067043182E0,1.391423183E0
5.108397625E0,6.712068549E-1,-5.330541790E-1,7.450867170E-1,1.135702257E0
5.118393625E0,8.770756236E-1,-1.886634828E-1,1.453723061E-1,9.088391863E-1
5.128390625E0,8.946298420E-1,2.800252041E-1,-7.978426355E-1,1.230987222E0
5.138386625E0,7.556633069E-1,6.715696746E-1,-2.031264830E0,2.268935802E0
5.148382625E0,6.020397024E-1,9.891424086E-1,-3.137332329E0,3.344205235E0
5.158378625E0,3.893391931E-1,1.139182035E0,-3.990755673E0,4.168387165E0
5.168374625E0,1.450781912E-1,1.103130589E0,-4.630942172E0,4.762727178E0
5.178370625E0,-7.998333201E-2,9.773396576E-1,-4.947482945E0,5.043726562E0
5.188366625E0,-1.819722216E-1,8.042530842E-1,-4.917545786E0,4.986200304E0
5.198363625E0,-1.172955845E-1,5.376170538E-1,-4.543428065E0,4.576628555E0
5.208359625E0,5.738691330E-2,1.838836033E-1,-4.011434936E0,4.016057355E0
5.218355625E0,3.777017722E-1,-2.218050626E-1,-3.309027046E0,3.337890967E0
5.228351625E0,8.490635137E-1,-6.078248645E-1,-2.505966355E0,2.714816253E0
5.238347625E0,1.311745064E0,-9.277984652E-1,-1.835030519E0,2.439020727E0
5.248343625E0,1.671887940E0,-1.141463107E0,-1.573521400E0,2.564004076E0
5.258339625E0,1.912568545E0,-1.221666221E0,-1.564192168E0,2.756280815E0
5.268335625E0,1.985821440E0,-1.214352597E0,-1.929387038E0,3.023354654E0
5.278332625E0,1.840189371E0,-1.198204634E0,-2.392848460E0,3.247724591E0
5.288328625E0,1.461602184E0,-1.266378125E0,-2.645992552E0,3.277387845E0
5.298324625E0,1.037389758E0,-1.532563409E0,-2.523197515E0,3.129129881E0
5.308320625E0,7.140879956E-1,-1.852245306E0,-2.071353341E0,2.869013594E0
5.318316625E0,5.730475992E-1,-2.176548405E0,-1.368370669E0,2.634043431E0
5.328312625E0,7.276424262E-1,-2.488694265E0,-3.252958095E-1,2.613212584E0
5.338308625E0,1.045593840E0,-2.716296257E0,9.865346235E-1,3.073236470E0
5.348305625E0,1.172898835E0,-2.840833180E0,2.359822801E0,3.874892061E0
5.358301625E0,1.228150637E0,-2.864906751E0,3.759882456E0,4.883928825E0
5.368297625E0,1.295672530E0,-2.609902368E0,4.942220451E0,5.737238069E0
5.378293625E0,1.106145559E0,-2.096667984E0,5.484091866E0,5.974515732E0
5.388289625E0,4.809112680E-1,-1.589467780E0,5.204266929E0,5.462790289E0
5.398285625E0,-4.420141277E-1,-1.321890421E0,4.715201134E0,4.916898668E0
5.408281625E0,-1.231273343E0,-1.160486219E0,4.285283434E0,4.607213520E0
5.418278625E0,-1.506798238E0,-1.085059257E0,3.918650149E0,4.336313354E0
5.428274625E0,-1.336610056E0,-1.077803740E0,3.639862508E0,4.024523129E0
5.438270625E0,-8.429196981E-1,-8.789457824E-1,3.363223134E0,3.576916151E0
5.448266625E0,-1.132377630E-1,-4.375396190E-1,3.248535846E0,3.279824515E0
5.458262625E0,6.669670388E-1,2.597378509E-1,3.477859551E0,3.550748630E0
5.468258625E0,1.257707728E0,1.275504021E0,3.675187292E0,4.088488824E0
5.478254625E0,1.333923553E0,2.414233336E0,3.240063815E0,4.255101429E0
5.488250625E0,6.591363014E-1,3.270956994E0,2.221057264E0,4.008330786E0
5.498247625E0,-5.717729062E-1,3.611464335E0,8.423504716E-1,3.752219772E0
5.508243625E0,-1.615684357E0,3.657184007E0,-5.192865443E-1,4.031760077E0
5.518239625E0,-2.356981639E0,3.565478323E0,-1.562311118E0,4.550693810E0
5.528235625E0,-2.864023529E0,3.259290922E0,-2.190287461E0,4.860346413E0
5.538231625E0,-3.065408361E0,2.710500789E0,-2.173968467E0,4.633538803E0
5.548227625E0,-3.119194851E0,2.036424998E0,-1.739974673E0,4.111437115E0
5.558223625E0,-2.865353186E0,1.287357789E0,-9.652437419E-1,3.286218867E0
5.568220625E0,-2.423403963E0,4.525739799E-1,1.461920857E-2,2.465344539E0
5.578216625E0,-1.833420780E0,-2.970844558E-1,1.039137345E0,2.128261580E0
5.588212500E0,-1.127136771E0,-8.186397198E-1,2.011963756E0,2.447162938E0
5.598208500E0,-4.063233081E-1,-1.095192701E0,2.715870287E0,2.956433172E0
5.608204500E0,2.312836915E-1,-9.854501112E-1,2.495934872E0,2.693379838E0
5.618200500E0,7.895401740E-1,-4.979575462E-1,1.417700120E0,1.697412452E0
5.628196500E0,9.912775925E-1,1.047522471E-1,2.389581621E-2,9.970834011E-1
5.638193500E0,9.745055853E-1,5.481434307E-1,-1.441986530E0,1.824677371E0
5.648189500E0,8.046164887E-1,8.661185262E-1,-2.614653230E0,2.869491333E0
5.658185500E0,6.217638226E-1,1.009132358E0,-3.471574379E0,3.668346635E0
5.668181500E0,4.809348030E-1,9.595128127E-1,-4.060041670E0,4.199512053E0
5.678177500E0,3.824422561E-1,8.381315593E-1,-4.330569534E0,4.427477734E0
5.688173500E0,2.867392695E-1,6.613490340E-1,-4.220260057E0,4.281377921E0
5.698169500E0,2.162657028E-1,3.974408028E-1,-3.832461020E0,3.859078584E0
5.708166500E0,2.461114995E-1,9.663042806E-2,-3.198981278E0,3.209889332E0
5.718162500E0,2.913182241E-1,-2.555160515E-1,-2.597021536E0,2.625771433E0
5.728158500E0,2.728278664E-1,-4.851820378E-1,-2.275741010E0,2.342826028E0
5.738154500E0,3.548612322E-1,-5.465457521E-1,-2.229367912E0,2.322653663E0
5.748150500E0,4.352869061E-1,-5.092990614E-1,-2.230168980E0,2.328629190E0
5.758146500E0,3.373309873E-1,-3.060953440E-1,-2.182458624E0,2.229486982E0
5.768142500E0,5.894461155E-2,-7.402195861E-2,-2.014987351E0,2.017207908E0
5.778138500E0,-1.870943825E-1,1.217469967E-1,-1.676328315E0,1.691124850E0
5.788135500E0,-4.208770278E-1,3.226642701E-1,-1.220007513E0,1.330288703E0
5.798131500E0,-6.692209943E-1,5.380026411E-1,-7.987442762E-1,1.172730148E0
5.808127500E0,-9.056866345E-1,6.281763178E-1,-3.590810215E-1,1.159229462E0
5.818123500E0,-1.172921639E0,5.558428615E-1,2.649958134E-2,1.298232909E0
5.828119500E0,-1.326212245E0,4.080752800E-1,2.964152420E-1,1.418882077E0
5.838115500E0,-1.209898261E0,2.367976524E-1,7.118891501E-1,1.423626739E0
5.848111500E0,-9.875458995E-1,-1.242144121E-2,1.206520325E0,1.559196104E0
5.858107500E0,-7.869093655E-1,-2.578559245E-1,1.760031792E0,1.945103580E0
5.868104500E0,-7.642901427E-1,-4.487918546E-1,2.327658437E0,2.490692143E0
5.878100500E0,-9.680955751E-1,-7.376747864E-1,2.666576505E0,2.931211932E0
5.888096500E0,-1.304923702E0,-1.192722650E0,2.625784575E0,3.165463287E0
5.898092500E0,-1.537894754E0,-1.778061243E0,2.271176088E0,3.268770852E0
5.908088500E0,-1.594266152E0,-2.318520701E0,1.983984244E0,3.442879069E0
5.918084500E0,-1.441121142E0,-2.733120451E0,2.037313190E0,3.701002915E0
5.928080500E0,-1.026368634E0,-3.074035050E0,2.492442915E0,4.088446618E0
5.938076500E0,-3.945989098E-1,-3.190613912E0,3.168666973E0,4.513997765E0
5.948073500E0,4.583663048E-1,-2.916837335E0,3.606551505E0,4.661035665E0
5.958069500E0,1.332742561E0,-2.159613553E0,3.746168981E0,4.524811097E0
5.968065500E0,1.915239992E0,-1.123521511E0,3.486200604E0,4.133284343E0
5.978061500E0,2.038866064E0,-1.981875739E-1,2.761350515E0,3.438213171E0
5.988057500E0,1.591384644E0,3.311368490E-1,1.516091802E0,2.222766531E0
5.998053500E0,9.515858155E-1,6.775752767E-1,7.935899556E-2,1.170863643E0
6.008049500E0,3.052809365E-1,9.393289552E-1,-1.089922752E0,1.470872850E0
6.018045500E0,-4.207460502E-1,1.057882349E0,-1.844772565E0,2.167793375E0
6.028042500E0,-1.142362921E0,8.616426288E-1,-2.023149480E0,2.478014302E0
6.038038500E0,-1.747028900E0,3.731227079E-1,-1.856178144E0,2.576184744E0
6.048034500E0,-2.049650084E0,-1.431684905E-1,-1.445763831E0,2.512328748E0
6.058030500E0,-2.025941964E0,-5.866692728E-1,-6.793195742E-1,2.215873814E0
6.068026500E0,-1.871975274E0,-9.184975185E-1,8.139441133E-2,2.086756854E0
6.078022500E0,-1.452368261E0,-1.122504022E0,8.117098922E-1,2.007053012E0
6.088018500E0,-7.284078267E-1,-1.164651630E0,1.532239473E0,2.057850622E0
6.098014500E0,1.420873404E-1,-1.008160770E0,1.871971473E0,2.130928001E0
6.108011500E0,9.192862348E-1,-5.606072094E-1,1.574631786E0,1.907572512E0
6.118007500E0,1.412733787E0,2.841691989E-2,6.130098099E-1,1.540261439E0
6.128003500E0,1.342066239E0,4.523376427E-1,-9.800857294E-1,1.722300546E0
6.137999500E0,9.929382017E-1,7.743441376E-1,-2.716390690E0,2.994046341E0
6.147995500E0,7.002550913E-1,9.776964840E-1,-4.111133471E0,4.283417564E0
6.157991500E0,4.361582874E-1,1.099024528E0,-4.999338977E0,5.137263783E0
6.167987500E0,1.009274738E-1,1.073339902E0,-5.394885575E0,5.501548442E0
